spend_date,channel,campaign_name,spend_eur,impressions,clicks
2025-12-07,paid_social,Paid Social 2025-12,288.19,44734,673
2025-12-07,email,Email 2025-12,58.02,11617,452
2025-12-07,affiliate,Affiliate 2025-12,181.16,40848,453
2025-12-08,paid_search,Paid Search 2025-12,455.72,57294,861
2025-12-08,paid_social,Paid Social 2025-12,193.88,38544,559
2025-12-08,email,Email 2025-12,62.97,10104,177
2025-12-08,affiliate,Affiliate 2025-12,104.3,12565,442
2025-12-09,paid_search,Paid Search 2025-12,392.25,106910,4185
2025-12-09,paid_social,Paid Social 2025-12,331.47,58912,2587
2025-12-09,email,Email 2025-12,49.49,13136,177
2025-12-09,affiliate,Affiliate 2025-12,104.25,29174,342
2025-12-10,paid_search,Paid Search 2025-12,473.07,107641,3719
2025-12-10,paid_social,Paid Social 2025-12,268.51,39733,1392
2025-12-10,email,Email 2025-12,66.07,11989,312
2025-12-10,affiliate,Affiliate 2025-12,136.83,16085,513
2025-12-11,paid_search,Paid Search 2025-12,376.55,66906,2562
2025-12-11,paid_social,Paid Social 2025-12,324.17,84729,911
2025-12-11,email,Email 2025-12,62.73,14562,591
2025-12-11,affiliate,Affiliate 2025-12,151.36,38867,1353
2025-12-12,paid_search,Paid Search 2025-12,320.77,45550,917
2025-12-12,paid_social,Paid Social 2025-12,364.77,66275,2525
2025-12-12,email,Email 2025-12,71.53,7032,72
2025-12-12,affiliate,Affiliate 2025-12,139.27,17097,395
2025-12-13,paid_search,Paid Search 2025-12,407.02,112981,1809
2025-12-13,paid_social,Paid Social 2025-12,274.44,59223,509
2025-12-13,email,Email 2025-12,66.25,14645,261
2025-12-13,affiliate,Affiliate 2025-12,110.72,26542,372
2025-12-14,paid_search,Paid Search 2025-12,381.1,48908,599
2025-12-14,paid_social,Paid Social 2025-12,275.54,44170,858
2025-12-14,email,Email 2025-12,56.16,13142,360
2025-12-14,affiliate,Affiliate 2025-12,161.68,39313,1004
2025-12-15,paid_search,Paid Search 2025-12,388.42,54815,774
2025-12-15,paid_social,Paid Social 2025-12,323.89,88866,1209
2025-12-15,email,Email 2025-12,60.45,9303,139
2025-12-15,affiliate,Affiliate 2025-12,168.62,38601,1049
2025-12-16,paid_search,Paid Search 2025-12,439.72,93405,780
2025-12-16,paid_social,Paid Social 2025-12,261.37,36860,816
2025-12-16,email,Email 2025-12,64.13,7066,200
2025-12-16,affiliate,Affiliate 2025-12,183.22,45374,1224
2025-12-17,paid_search,Paid Search 2025-12,301.02,82261,3568
2025-12-17,paid_social,Paid Social 2025-12,334.46,82993,2866
2025-12-17,email,Email 2025-12,56.9,6355,231
2025-12-17,affiliate,Affiliate 2025-12,125.15,15137,488
2025-12-18,paid_search,Paid Search 2025-12,332.48,31029,521
2025-12-18,paid_social,Paid Social 2025-12,266.41,59859,1862
2025-12-18,email,Email 2025-12,59.27,10400,339
2025-12-18,affiliate,Affiliate 2025-12,119.31,13053,501
2025-12-19,paid_search,Paid Search 2025-12,383.33,58775,1826
2025-12-19,paid_social,Paid Social 2025-12,265.87,35505,1321
2025-12-19,email,Email 2025-12,70.43,10874,434
2025-12-19,affiliate,Affiliate 2025-12,147.77,29168,967
2025-12-20,paid_search,Paid Search 2025-12,417.18,47187,1292
2025-12-20,paid_social,Paid Social 2025-12,225.29,55787,2204
2025-12-20,email,Email 2025-12,63.72,6447,217
2025-12-20,affiliate,Affiliate 2025-12,145.18,22480,453
2025-12-21,paid_search,Paid Search 2025-12,392.79,69917,2845
2025-12-21,paid_social,Paid Social 2025-12,239.36,65853,789
2025-12-21,email,Email 2025-12,57.49,6349,274
2025-12-21,affiliate,Affiliate 2025-12,112.95,30569,987
2025-12-22,paid_search,Paid Search 2025-12,473.54,127988,4597
2025-12-22,paid_social,Paid Social 2025-12,281.78,71545,1760
2025-12-22,email,Email 2025-12,71.29,6548,252
2025-12-22,affiliate,Affiliate 2025-12,188.58,46704,1915
2025-12-23,paid_search,Paid Search 2025-12,341.11,42628,1565
2025-12-23,paid_social,Paid Social 2025-12,327.17,29605,1296
2025-12-23,email,Email 2025-12,44.65,7041,166
2025-12-23,affiliate,Affiliate 2025-12,148.69,39835,1658
2025-12-24,paid_search,Paid Search 2025-12,383.77,83136,2461
2025-12-24,paid_social,Paid Social 2025-12,263.16,62998,1230
2025-12-24,email,Email 2025-12,64.41,7473,165
2025-12-24,affiliate,Affiliate 2025-12,141.58,16495,342
2025-12-25,paid_search,Paid Search 2025-12,358.2,51861,1155
2025-12-25,paid_social,Paid Social 2025-12,292.05,51690,631
2025-12-25,email,Email 2025-12,82.57,13042,493
2025-12-25,affiliate,Affiliate 2025-12,151.08,22490,478
2025-12-26,paid_search,Paid Search 2025-12,452.93,64111,2543
2025-12-26,paid_social,Paid Social 2025-12,267.0,73995,1415
2025-12-26,email,Email 2025-12,78.54,16583,172
2025-12-26,affiliate,Affiliate 2025-12,136.03,27331,1120
2025-12-27,paid_search,Paid Search 2025-12,533.13,138242,2722
2025-12-27,paid_social,Paid Social 2025-12,354.01,47961,1774
2025-12-27,email,Email 2025-12,62.46,12896,542
2025-12-27,affiliate,Affiliate 2025-12,119.65,13806,446
2025-12-28,paid_search,Paid Search 2025-12,357.12,86940,2687
2025-12-28,paid_social,Paid Social 2025-12,309.38,85857,1061
2025-12-28,email,Email 2025-12,70.99,12544,437
2025-12-28,affiliate,Affiliate 2025-12,175.15,48410,1874
2025-12-29,paid_search,Paid Search 2025-12,376.21,87803,3467
2025-12-29,paid_social,Paid Social 2025-12,295.19,51404,1689
2025-12-29,email,Email 2025-12,62.0,8957,151
2025-12-29,affiliate,Affiliate 2025-12,150.57,21738,867
2025-12-30,paid_search,Paid Search 2025-12,411.68,100365,1792
2025-12-30,paid_social,Paid Social 2025-12,293.7,27631,630
2025-12-30,email,Email 2025-12,78.87,21133,463
2025-12-30,affiliate,Affiliate 2025-12,130.89,13922,620
2025-12-31,paid_search,Paid Search 2025-12,459.76,55785,568
2025-12-31,paid_social,Paid Social 2025-12,285.11,71603,919
2025-12-31,email,Email 2025-12,53.22,11115,175
2025-12-31,affiliate,Affiliate 2025-12,150.92,32041,1298
2026-01-01,paid_search,Paid Search 2026-01,251.97,50118,1460
2026-01-01,paid_social,Paid Social 2026-01,167.63,46829,651
2026-01-01,email,Email 2026-01,48.2,12266,198
2026-01-01,affiliate,Affiliate 2026-01,54.9,12268,204
2026-01-02,paid_search,Paid Search 2026-01,242.13,56076,1808
2026-01-02,paid_social,Paid Social 2026-01,154.68,29203,467
2026-01-02,email,Email 2026-01,39.08,9583,331
2026-01-02,affiliate,Affiliate 2026-01,28.84,2940,43
2026-01-03,paid_search,Paid Search 2026-01,383.99,57984,1389
2026-01-03,paid_social,Paid Social 2026-01,201.35,36443,1335
2026-01-03,email,Email 2026-01,23.82,4927,178
2026-01-03,affiliate,Affiliate 2026-01,85.55,19651,594
2026-01-04,paid_search,Paid Search 2026-01,207.55,50938,452
2026-01-04,paid_social,Paid Social 2026-01,147.5,41120,1367
2026-01-04,email,Email 2026-01,35.64,5086,87
2026-01-04,affiliate,Affiliate 2026-01,84.99,8036,100
2026-01-05,paid_search,Paid Search 2026-01,239.61,22580,463
2026-01-05,paid_social,Paid Social 2026-01,142.77,27134,299
2026-01-05,email,Email 2026-01,37.9,3970,79
2026-01-05,affiliate,Affiliate 2026-01,79.94,22260,528
2026-01-06,paid_search,Paid Search 2026-01,157.38,24828,771
2026-01-06,paid_social,Paid Social 2026-01,140.37,13350,426
2026-01-06,email,Email 2026-01,23.25,2114,54
2026-01-06,affiliate,Affiliate 2026-01,85.51,14970,189
2026-01-07,paid_search,Paid Search 2026-01,103.06,23641,810
2026-01-07,paid_social,Paid Social 2026-01,181.17,31243,1027
2026-01-07,email,Email 2026-01,44.74,7192,111
2026-01-07,affiliate,Affiliate 2026-01,59.55,10886,255
2026-01-08,paid_search,Paid Search 2026-01,143.88,33464,379
2026-01-08,paid_social,Paid Social 2026-01,154.67,37654,1350
2026-01-08,email,Email 2026-01,27.14,5735,96
2026-01-08,affiliate,Affiliate 2026-01,46.86,10764,129
2026-01-09,paid_search,Paid Search 2026-01,206.59,25746,857
2026-01-09,paid_social,Paid Social 2026-01,150.27,39606,464
2026-01-09,email,Email 2026-01,30.76,8281,202
2026-01-09,affiliate,Affiliate 2026-01,54.45,13481,506
2026-01-10,paid_search,Paid Search 2026-01,216.28,26782,1174
2026-01-10,paid_social,Paid Social 2026-01,161.65,16395,203
2026-01-10,email,Email 2026-01,41.33,6266,174
2026-01-10,affiliate,Affiliate 2026-01,73.47,7665,120
2026-01-11,paid_search,Paid Search 2026-01,198.65,25173,261
2026-01-11,paid_social,Paid Social 2026-01,165.97,16405,632
2026-01-11,email,Email 2026-01,33.79,4445,80
2026-01-11,affiliate,Affiliate 2026-01,78.64,16973,362
2026-01-12,paid_search,Paid Search 2026-01,200.99,38905,743
2026-01-12,paid_social,Paid Social 2026-01,129.26,18079,558
2026-01-12,email,Email 2026-01,28.78,3225,29
2026-01-12,affiliate,Affiliate 2026-01,87.21,14755,376
2026-01-13,paid_search,Paid Search 2026-01,206.12,28778,362
2026-01-13,paid_social,Paid Social 2026-01,201.46,29837,1160
2026-01-13,email,Email 2026-01,46.8,10140,452
2026-01-13,affiliate,Affiliate 2026-01,78.72,7955,231
2026-01-14,paid_search,Paid Search 2026-01,280.13,66578,2439
2026-01-14,paid_social,Paid Social 2026-01,179.38,27292,1149
2026-01-14,email,Email 2026-01,45.3,6514,240
2026-01-14,affiliate,Affiliate 2026-01,88.03,18583,721
2026-01-15,paid_search,Paid Search 2026-01,222.12,23380,814
2026-01-15,paid_social,Paid Social 2026-01,190.46,39172,614
2026-01-15,email,Email 2026-01,26.23,6792,55
2026-01-15,affiliate,Affiliate 2026-01,103.7,23685,696
2026-01-16,paid_search,Paid Search 2026-01,229.72,42853,1103
2026-01-16,paid_social,Paid Social 2026-01,125.42,22326,653
2026-01-16,email,Email 2026-01,32.67,6772,108
2026-01-16,affiliate,Affiliate 2026-01,63.94,14367,301
2026-01-17,paid_search,Paid Search 2026-01,156.71,29033,1222
2026-01-17,paid_social,Paid Social 2026-01,244.32,37078,613
2026-01-17,email,Email 2026-01,27.45,2788,42
2026-01-17,affiliate,Affiliate 2026-01,93.02,21358,357
2026-01-18,paid_search,Paid Search 2026-01,224.41,42081,1406
2026-01-18,paid_social,Paid Social 2026-01,158.06,40118,1803
2026-01-18,email,Email 2026-01,51.02,13192,434
2026-01-18,affiliate,Affiliate 2026-01,81.86,11187,283
2026-01-19,paid_search,Paid Search 2026-01,320.9,60641,1068
2026-01-19,paid_social,Paid Social 2026-01,130.58,29440,838
2026-01-19,email,Email 2026-01,31.62,6116,101
2026-01-19,affiliate,Affiliate 2026-01,68.5,12364,444
2026-01-20,paid_search,Paid Search 2026-01,172.98,23480,385
2026-01-20,paid_social,Paid Social 2026-01,167.51,35020,1112
2026-01-20,email,Email 2026-01,24.98,3587,133
2026-01-20,affiliate,Affiliate 2026-01,100.7,17654,476
2026-01-21,paid_search,Paid Search 2026-01,203.9,26427,373
2026-01-21,paid_social,Paid Social 2026-01,158.56,24426,597
2026-01-21,email,Email 2026-01,25.42,4824,124
2026-01-21,affiliate,Affiliate 2026-01,74.99,17428,503
2026-01-22,paid_search,Paid Search 2026-01,110.99,17404,292
2026-01-22,paid_social,Paid Social 2026-01,174.37,16154,472
2026-01-22,email,Email 2026-01,30.0,7410,266
2026-01-22,affiliate,Affiliate 2026-01,68.19,8930,319
2026-01-23,paid_search,Paid Search 2026-01,260.28,60080,557
2026-01-23,paid_social,Paid Social 2026-01,184.26,25220,851
2026-01-23,email,Email 2026-01,37.77,8357,79
2026-01-23,affiliate,Affiliate 2026-01,70.93,10472,466
2026-01-24,paid_search,Paid Search 2026-01,302.26,60093,2624
2026-01-24,paid_social,Paid Social 2026-01,127.84,23102,409
2026-01-24,email,Email 2026-01,37.07,8933,104
2026-01-24,affiliate,Affiliate 2026-01,68.34,10808,163
2026-01-25,paid_search,Paid Search 2026-01,128.6,23725,729
2026-01-25,paid_social,Paid Social 2026-01,166.9,20589,452
2026-01-25,email,Email 2026-01,25.86,2658,115
2026-01-25,affiliate,Affiliate 2026-01,93.09,24708,931
2026-01-26,paid_search,Paid Search 2026-01,245.77,22262,653
2026-01-26,paid_social,Paid Social 2026-01,164.22,15383,185
2026-01-26,email,Email 2026-01,22.17,2561,104
2026-01-26,affiliate,Affiliate 2026-01,102.11,21799,856
2026-01-27,paid_search,Paid Search 2026-01,305.08,78085,3348
2026-01-27,paid_social,Paid Social 2026-01,191.21,31876,322
2026-01-27,email,Email 2026-01,43.98,6965,186
2026-01-27,affiliate,Affiliate 2026-01,86.39,18279,390
2026-01-28,paid_search,Paid Search 2026-01,230.21,29025,1074
2026-01-28,paid_social,Paid Social 2026-01,184.28,44621,769
2026-01-28,email,Email 2026-01,43.53,8982,228
2026-01-28,affiliate,Affiliate 2026-01,78.7,21221,441
2026-01-29,paid_search,Paid Search 2026-01,118.14,24165,318
2026-01-29,paid_social,Paid Social 2026-01,154.83,14835,610
2026-01-29,email,Email 2026-01,37.54,4246,53
2026-01-29,affiliate,Affiliate 2026-01,104.62,12529,216
2026-01-30,paid_search,Paid Search 2026-01,165.87,40396,1334
2026-01-30,paid_social,Paid Social 2026-01,156.84,35634,1315
2026-01-30,email,Email 2026-01,38.57,9664,370
2026-01-30,affiliate,Affiliate 2026-01,78.54,11789,395
2026-01-31,paid_search,Paid Search 2026-01,163.91,30631,899
2026-01-31,paid_social,Paid Social 2026-01,153.65,19314,192
2026-01-31,email,Email 2026-01,33.03,4249,135
2026-01-31,affiliate,Affiliate 2026-01,64.33,17768,642
2026-02-01,paid_search,Paid Search 2026-02,139.44,14882,474
2026-02-01,paid_social,Paid Social 2026-02,213.51,37259,700
2026-02-01,email,Email 2026-02,43.76,10044,113
2026-02-01,affiliate,Affiliate 2026-02,65.13,13208,346
2026-02-02,paid_search,Paid Search 2026-02,270.11,41741,727
2026-02-02,paid_social,Paid Social 2026-02,152.81,23437,753
2026-02-02,email,Email 2026-02,24.54,4857,134
2026-02-02,affiliate,Affiliate 2026-02,89.84,25146,377
2026-02-03,paid_search,Paid Search 2026-02,189.27,46186,1320
2026-02-03,paid_social,Paid Social 2026-02,108.17,16709,449
2026-02-03,email,Email 2026-02,32.1,2984,48
2026-02-03,affiliate,Affiliate 2026-02,79.25,10595,118
2026-02-04,paid_search,Paid Search 2026-02,355.88,97312,2025
2026-02-04,paid_social,Paid Social 2026-02,186.34,40808,1233
2026-02-04,email,Email 2026-02,45.26,6081,175
2026-02-04,affiliate,Affiliate 2026-02,89.64,18430,612
2026-02-05,paid_search,Paid Search 2026-02,246.29,58080,2608
2026-02-05,paid_social,Paid Social 2026-02,167.29,21761,667
2026-02-05,email,Email 2026-02,38.04,9279,128
2026-02-05,affiliate,Affiliate 2026-02,75.68,11601,401
2026-02-06,paid_search,Paid Search 2026-02,51.18,9621,296
2026-02-06,paid_social,Paid Social 2026-02,194.78,43563,1604
2026-02-06,email,Email 2026-02,42.16,6321,182
2026-02-06,affiliate,Affiliate 2026-02,91.37,16077,509
2026-02-07,paid_search,Paid Search 2026-02,175.12,33379,693
2026-02-07,paid_social,Paid Social 2026-02,193.66,54161,1262
2026-02-07,email,Email 2026-02,39.3,4496,121
2026-02-07,affiliate,Affiliate 2026-02,92.3,25432,1072
2026-02-08,paid_search,Paid Search 2026-02,153.46,26969,1131
2026-02-08,paid_social,Paid Social 2026-02,109.57,17763,208
2026-02-08,email,Email 2026-02,44.86,12071,436
2026-02-08,affiliate,Affiliate 2026-02,92.68,25759,303
2026-02-09,paid_search,Paid Search 2026-02,189.88,44613,1186
2026-02-09,paid_social,Paid Social 2026-02,94.34,17926,201
2026-02-09,email,Email 2026-02,47.22,4572,137
2026-02-09,affiliate,Affiliate 2026-02,32.4,7853,127
2026-02-10,paid_search,Paid Search 2026-02,255.2,33633,968
2026-02-10,paid_social,Paid Social 2026-02,232.6,30622,647
2026-02-10,email,Email 2026-02,38.21,9512,358
2026-02-10,affiliate,Affiliate 2026-02,76.85,7176,97
2026-02-11,paid_search,Paid Search 2026-02,346.09,91297,3228
2026-02-11,paid_social,Paid Social 2026-02,202.14,39490,1543
2026-02-11,email,Email 2026-02,50.46,7196,183
2026-02-11,affiliate,Affiliate 2026-02,54.23,9382,168
2026-02-12,paid_search,Paid Search 2026-02,287.63,75862,876
2026-02-12,paid_social,Paid Social 2026-02,177.21,19504,743
2026-02-12,email,Email 2026-02,25.62,4226,42
2026-02-12,affiliate,Affiliate 2026-02,93.51,12140,101
2026-02-13,paid_search,Paid Search 2026-02,213.57,42037,1035
2026-02-13,paid_social,Paid Social 2026-02,158.86,39806,1763
2026-02-13,email,Email 2026-02,43.43,11696,252
2026-02-13,affiliate,Affiliate 2026-02,85.25,19007,472
2026-02-14,paid_search,Paid Search 2026-02,322.59,71409,1142
2026-02-14,paid_social,Paid Social 2026-02,198.49,26993,442
2026-02-14,email,Email 2026-02,30.12,5283,140
2026-02-14,affiliate,Affiliate 2026-02,82.15,9701,394
2026-02-15,paid_search,Paid Search 2026-02,152.03,36891,1192
2026-02-15,paid_social,Paid Social 2026-02,128.09,26799,1072
2026-02-15,email,Email 2026-02,31.52,7995,283
2026-02-15,affiliate,Affiliate 2026-02,62.99,11253,214
2026-02-16,paid_search,Paid Search 2026-02,218.7,60277,2186
2026-02-16,paid_social,Paid Social 2026-02,153.01,38546,704
2026-02-16,email,Email 2026-02,38.21,6204,256
2026-02-16,affiliate,Affiliate 2026-02,74.55,7827,312
2026-02-17,paid_search,Paid Search 2026-02,211.14,51013,471
2026-02-17,paid_social,Paid Social 2026-02,90.87,18233,426
2026-02-17,email,Email 2026-02,37.42,5766,221
2026-02-17,affiliate,Affiliate 2026-02,69.3,14587,253
2026-02-18,paid_search,Paid Search 2026-02,173.02,38447,1115
2026-02-18,paid_social,Paid Social 2026-02,157.36,14258,532
2026-02-18,email,Email 2026-02,19.67,2876,93
2026-02-18,affiliate,Affiliate 2026-02,121.96,19791,209
2026-02-19,paid_search,Paid Search 2026-02,193.53,32024,1421
2026-02-19,paid_social,Paid Social 2026-02,172.82,29748,596
2026-02-19,email,Email 2026-02,32.73,5237,224
2026-02-19,affiliate,Affiliate 2026-02,82.87,22337,683
2026-02-20,paid_search,Paid Search 2026-02,267.44,47906,1622
2026-02-20,paid_social,Paid Social 2026-02,141.37,28432,231
2026-02-20,email,Email 2026-02,35.76,3903,111
2026-02-20,affiliate,Affiliate 2026-02,63.93,13412,248
2026-02-21,paid_search,Paid Search 2026-02,178.56,49843,1114
2026-02-21,paid_social,Paid Social 2026-02,174.99,18714,432
2026-02-21,email,Email 2026-02,47.14,8693,99
2026-02-21,affiliate,Affiliate 2026-02,93.83,11293,445
2026-02-22,paid_search,Paid Search 2026-02,212.0,31021,829
2026-02-22,paid_social,Paid Social 2026-02,182.62,23189,228
2026-02-22,email,Email 2026-02,33.24,4946,208
2026-02-22,affiliate,Affiliate 2026-02,95.57,25646,550
2026-02-23,paid_search,Paid Search 2026-02,136.03,27852,775
2026-02-23,paid_social,Paid Social 2026-02,98.85,27200,378
2026-02-23,email,Email 2026-02,39.32,10586,331
2026-02-23,affiliate,Affiliate 2026-02,81.16,11424,435
2026-02-24,paid_search,Paid Search 2026-02,259.24,37240,452
2026-02-24,paid_social,Paid Social 2026-02,144.74,38457,681
2026-02-24,email,Email 2026-02,26.9,3684,154
2026-02-24,affiliate,Affiliate 2026-02,41.86,8278,69
2026-02-25,paid_search,Paid Search 2026-02,249.96,60892,1895
2026-02-25,paid_social,Paid Social 2026-02,183.74,33031,873
2026-02-25,email,Email 2026-02,44.67,12131,199
2026-02-25,affiliate,Affiliate 2026-02,82.06,8550,297
2026-02-26,paid_search,Paid Search 2026-02,272.68,68630,2918
2026-02-26,paid_social,Paid Social 2026-02,125.05,16661,340
2026-02-26,email,Email 2026-02,28.37,5577,54
2026-02-26,affiliate,Affiliate 2026-02,121.21,17508,525
2026-02-27,paid_search,Paid Search 2026-02,190.4,44151,818
2026-02-27,paid_social,Paid Social 2026-02,65.98,6375,130
2026-02-27,email,Email 2026-02,42.42,8156,145
2026-02-27,affiliate,Affiliate 2026-02,96.58,9402,86
2026-02-28,paid_search,Paid Search 2026-02,251.03,42107,1211
2026-02-28,paid_social,Paid Social 2026-02,192.73,21758,592
2026-02-28,email,Email 2026-02,45.93,8196,221
2026-02-28,affiliate,Affiliate 2026-02,75.29,15171,224
2026-03-01,paid_search,Paid Search 2026-03,180.22,42629,376
2026-03-01,paid_social,Paid Social 2026-03,144.92,33017,420
2026-03-01,email,Email 2026-03,42.14,6366,146
2026-03-01,affiliate,Affiliate 2026-03,68.5,17398,192
2026-03-02,paid_search,Paid Search 2026-03,294.76,27095,278
2026-03-02,paid_social,Paid Social 2026-03,157.3,14589,506
2026-03-02,email,Email 2026-03,30.54,3129,87
2026-03-02,affiliate,Affiliate 2026-03,113.43,17645,187
2026-03-03,paid_search,Paid Search 2026-03,336.19,81601,1929
2026-03-03,paid_social,Paid Social 2026-03,146.35,19522,183
2026-03-03,email,Email 2026-03,54.66,12427,249
2026-03-03,affiliate,Affiliate 2026-03,89.47,9897,243
2026-03-04,paid_search,Paid Search 2026-03,264.05,33096,1279
2026-03-04,paid_social,Paid Social 2026-03,146.05,29112,1186
2026-03-04,email,Email 2026-03,35.74,3966,69
2026-03-04,affiliate,Affiliate 2026-03,68.39,9130,301
2026-03-05,paid_search,Paid Search 2026-03,244.46,31001,988
2026-03-05,paid_social,Paid Social 2026-03,182.5,44551,1700
2026-03-05,email,Email 2026-03,42.31,8415,219
2026-03-05,affiliate,Affiliate 2026-03,88.01,23942,844
2026-03-06,paid_search,Paid Search 2026-03,148.61,34409,917
2026-03-06,paid_social,Paid Social 2026-03,78.3,16165,177
2026-03-06,email,Email 2026-03,33.87,9004,159
2026-03-06,affiliate,Affiliate 2026-03,87.69,15341,272
2026-03-07,paid_search,Paid Search 2026-03,219.85,33202,876
2026-03-07,paid_social,Paid Social 2026-03,198.03,34776,907
2026-03-07,email,Email 2026-03,24.92,3437,65
2026-03-07,affiliate,Affiliate 2026-03,108.62,21167,818
2026-03-08,paid_search,Paid Search 2026-03,264.91,34927,1472
2026-03-08,paid_social,Paid Social 2026-03,166.05,45969,1326
2026-03-08,email,Email 2026-03,31.83,4177,180
2026-03-08,affiliate,Affiliate 2026-03,148.78,35628,1251
2026-03-09,paid_search,Paid Search 2026-03,265.64,66613,2233
2026-03-09,paid_social,Paid Social 2026-03,130.78,24120,1013
2026-03-09,email,Email 2026-03,31.99,5267,193
2026-03-09,affiliate,Affiliate 2026-03,99.93,25469,705
2026-03-10,paid_search,Paid Search 2026-03,236.35,59734,777
2026-03-10,paid_social,Paid Social 2026-03,188.91,48050,1449
2026-03-10,email,Email 2026-03,37.46,9679,203
2026-03-10,affiliate,Affiliate 2026-03,43.28,8762,74
2026-03-11,paid_search,Paid Search 2026-03,191.38,31505,638
2026-03-11,paid_social,Paid Social 2026-03,183.28,27090,673
2026-03-11,email,Email 2026-03,44.44,9998,124
2026-03-11,affiliate,Affiliate 2026-03,51.16,11750,153
2026-03-12,paid_search,Paid Search 2026-03,226.57,54125,2039
2026-03-12,paid_social,Paid Social 2026-03,206.64,55793,530
2026-03-12,email,Email 2026-03,46.42,9507,294
2026-03-12,affiliate,Affiliate 2026-03,83.44,19124,358
2026-03-13,paid_search,Paid Search 2026-03,232.29,46054,1227
2026-03-13,paid_social,Paid Social 2026-03,184.22,19587,291
2026-03-13,email,Email 2026-03,40.9,11126,216
2026-03-13,affiliate,Affiliate 2026-03,90.54,16500,701
2026-03-14,paid_search,Paid Search 2026-03,172.79,27063,905
2026-03-14,paid_social,Paid Social 2026-03,185.52,18823,653
2026-03-14,email,Email 2026-03,38.86,9329,362
2026-03-14,affiliate,Affiliate 2026-03,84.67,7958,215
2026-03-15,paid_search,Paid Search 2026-03,176.66,31746,608
2026-03-15,paid_social,Paid Social 2026-03,155.86,26532,1189
2026-03-15,email,Email 2026-03,42.12,4045,108
2026-03-15,affiliate,Affiliate 2026-03,88.55,15956,700
2026-03-16,paid_search,Paid Search 2026-03,209.28,57405,1472
2026-03-16,paid_social,Paid Social 2026-03,218.11,31152,1252
2026-03-16,email,Email 2026-03,43.02,9198,133
2026-03-16,affiliate,Affiliate 2026-03,81.23,8328,120
2026-03-17,paid_search,Paid Search 2026-03,250.13,49000,423
2026-03-17,paid_social,Paid Social 2026-03,169.91,20714,438
2026-03-17,email,Email 2026-03,43.19,8241,213
2026-03-17,affiliate,Affiliate 2026-03,98.61,18992,473
2026-03-18,paid_search,Paid Search 2026-03,293.81,68283,2556
2026-03-18,paid_social,Paid Social 2026-03,189.86,23705,226
2026-03-18,email,Email 2026-03,29.61,3740,103
2026-03-18,affiliate,Affiliate 2026-03,87.1,9914,424
2026-03-19,paid_search,Paid Search 2026-03,118.97,22513,379
2026-03-19,paid_social,Paid Social 2026-03,175.21,43272,389
2026-03-19,email,Email 2026-03,49.86,5182,164
2026-03-19,affiliate,Affiliate 2026-03,65.51,10652,240
2026-03-20,paid_search,Paid Search 2026-03,138.85,13567,149
2026-03-20,paid_social,Paid Social 2026-03,251.33,68956,639
2026-03-20,email,Email 2026-03,47.2,9214,283
2026-03-20,affiliate,Affiliate 2026-03,109.71,11738,513
2026-03-21,paid_search,Paid Search 2026-03,207.88,19299,435
2026-03-21,paid_social,Paid Social 2026-03,160.5,27614,862
2026-03-21,email,Email 2026-03,42.19,9247,336
2026-03-21,affiliate,Affiliate 2026-03,67.43,8202,266
2026-03-22,paid_search,Paid Search 2026-03,344.1,82385,681
2026-03-22,paid_social,Paid Social 2026-03,159.24,43617,544
2026-03-22,email,Email 2026-03,39.63,5526,86
2026-03-22,affiliate,Affiliate 2026-03,71.21,16829,697
2026-03-23,paid_search,Paid Search 2026-03,185.87,46035,401
2026-03-23,paid_social,Paid Social 2026-03,176.88,42463,1872
2026-03-23,email,Email 2026-03,38.79,6736,216
2026-03-23,affiliate,Affiliate 2026-03,76.88,10156,451
2026-03-24,paid_search,Paid Search 2026-03,180.5,25188,817
2026-03-24,paid_social,Paid Social 2026-03,149.84,15572,252
2026-03-24,email,Email 2026-03,35.34,3196,30
2026-03-24,affiliate,Affiliate 2026-03,76.45,17498,405
2026-03-25,paid_search,Paid Search 2026-03,139.18,29603,1101
2026-03-25,paid_social,Paid Social 2026-03,211.84,40261,721
2026-03-25,email,Email 2026-03,12.63,2289,40
2026-03-25,affiliate,Affiliate 2026-03,93.57,12411,140
2026-03-26,paid_search,Paid Search 2026-03,224.36,54058,1166
2026-03-26,paid_social,Paid Social 2026-03,149.54,20839,495
2026-03-26,email,Email 2026-03,23.56,3201,124
2026-03-26,affiliate,Affiliate 2026-03,92.1,18501,313
2026-03-27,paid_search,Paid Search 2026-03,179.75,41416,816
2026-03-27,paid_social,Paid Social 2026-03,255.8,63391,1714
2026-03-27,email,Email 2026-03,40.23,4043,82
2026-03-27,affiliate,Affiliate 2026-03,59.5,16372,700
2026-03-28,paid_search,Paid Search 2026-03,176.82,21664,777
2026-03-28,paid_social,Paid Social 2026-03,81.59,19248,824
2026-03-28,email,Email 2026-03,40.65,10191,97
2026-03-28,affiliate,Affiliate 2026-03,60.65,5882,100
2026-03-29,paid_search,Paid Search 2026-03,255.56,43008,1740
2026-03-29,paid_social,Paid Social 2026-03,216.53,50925,826
2026-03-29,email,Email 2026-03,42.74,7389,129
2026-03-29,affiliate,Affiliate 2026-03,82.82,7854,297
2026-03-30,paid_search,Paid Search 2026-03,107.59,18985,670
2026-03-30,paid_social,Paid Social 2026-03,80.55,18947,747
2026-03-30,email,Email 2026-03,31.05,6976,92
