order_id,customer_id,order_created_at,order_status,shipping_country,shipping_city,sales_channel,discount_code,shipping_fee
ORD0003863,CUST00539,2025-12-01 14:51:29,completed,DE,Hamburg,mobile_app,,0.0
ORD0003864,CUST00491,2026-01-01 12:53:53,cancelled,AT,Graz,mobile_app,VIP5,4.99
ORD0003865,CUST00111,2025-03-10 22:20:53,completed,CH,Zurich,mobile_app,,2.99
ORD0003866,CUST00403,2025-06-23 17:56:18,completed,DE,Cologne,web,,0.0
ORD0003867,CUST00586,2025-11-17 21:26:05,returned,NL,Amsterdam,web,,2.99
ORD0003868,CUST00203,2025-11-24 09:58:07,cancelled,DE,Stuttgart,marketplace,,5.99
ORD0003869,CUST00428,2026-05-14 18:34:16,completed,DE,Frankfurt,mobile_app,,2.99
ORD0003870,CUST00508,2025-10-21 09:10:52,completed,DE,Cologne,mobile_app,,2.99
ORD0003871,CUST00067,2025-04-30 09:15:37,returned,CH,Zurich,mobile_app,SUMMER15,2.99
ORD0003872,CUST00375,2026-02-01 07:52:41,completed,DE,Bremen,web,,2.99
ORD0003873,CUST00340,2025-06-13 21:07:59,completed,DE,Stuttgart,web,VIP5,4.99
ORD0003874,CUST00179,2025-07-26 09:30:31,completed,DE,Leipzig,mobile_app,,0.0
ORD0003875,CUST00278,2026-06-10 22:07:10,completed,DE,Berlin,marketplace,,5.99
ORD0003876,CUST00252,2025-12-26 22:40:28,completed,DE,Berlin,web,VIP5,5.99
ORD0003877,CUST00318,2026-03-24 12:17:26,completed,DE,Munich,web,,0.0
ORD0003878,CUST00433,2025-11-07 13:34:50,completed,DE,Munich,web,,2.99
ORD0003879,CUST00141,2025-09-25 19:04:25,completed,CH,Basel,web,,0.0
ORD0003880,CUST00009,2025-08-23 09:29:23,completed,DE,Leipzig,web,,4.99
ORD0003881,CUST00078,2025-11-14 18:15:12,returned,DE,Cologne,web,,5.99
ORD0003882,CUST00083,2026-02-14 22:17:57,completed,DE,Hamburg,web,,0.0
ORD0003883,CUST00172,2026-03-10 14:42:31,completed,DE,Frankfurt,web,,2.99
ORD0003884,CUST00162,2025-11-09 20:18:59,completed,DE,Düsseldorf,web,,2.99
ORD0003885,CUST00363,2025-12-12 13:19:43,completed,NL,Amsterdam,web,SUMMER15,0.0
ORD0003886,CUST00147,2025-04-02 16:46:58,completed,AT,Vienna,mobile_app,,2.99
ORD0003887,CUST00141,2026-01-14 14:09:01,completed,CH,Basel,mobile_app,,2.99
ORD0003888,CUST00085,2025-10-31 15:22:21,completed,DE,Bremen,mobile_app,,4.99
ORD0003889,CUST00193,2025-12-06 12:50:14,completed,NL,Amsterdam,web,,4.99
ORD0003890,CUST00201,2025-12-09 09:06:55,cancelled,DE,Hamburg,web,,5.99
ORD0003891,CUST00491,2025-12-26 09:23:39,completed,AT,Graz,mobile_app,BLACKWEEK,2.99
ORD0003892,CUST00018,2026-02-06 10:13:21,completed,DE,Munich,mobile_app,,4.99
ORD0003893,CUST00132,2025-12-13 11:02:05,returned,DE,Munich,mobile_app,,5.99
ORD0003894,CUST00424,2025-11-18 16:34:34,completed,DE,Hannover,mobile_app,BLACKWEEK,2.99
ORD0003895,CUST00083,2025-12-30 09:01:08,completed,DE,Hamburg,web,,4.99
ORD0003896,CUST00406,2025-08-12 13:55:43,completed,CH,Basel,web,,0.0
ORD0003897,CUST00176,2025-08-30 14:38:44,returned,NL,Amsterdam,mobile_app,SUMMER15,0.0
ORD0003898,CUST00395,2026-06-22 16:53:44,completed,DE,Cologne,mobile_app,BLACKWEEK,4.99
ORD0003899,CUST00020,2025-12-26 08:33:00,completed,DE,Bremen,web,,5.99
ORD0003900,CUST00195,2026-03-29 09:12:44,returned,DE,Bremen,mobile_app,,5.99
ORD0003901,CUST00279,2025-08-24 12:32:56,completed,AT,Vienna,web,,2.99
ORD0003902,CUST00573,2026-01-22 13:45:34,completed,DE,Düsseldorf,mobile_app,SUMMER15,2.99
ORD0003903,CUST00049,2025-01-14 22:51:32,completed,DE,Leipzig,web,,5.99
ORD0003904,CUST00437,2026-02-14 14:06:02,completed,DE,Stuttgart,web,,4.99
ORD0003905,CUST00169,2025-09-01 22:05:16,cancelled,CH,Basel,web,WELCOME10,5.99
ORD0003906,CUST00382,2026-06-20 08:37:42,completed,DE,Stuttgart,marketplace,SUMMER15,4.99
ORD0003907,CUST00220,2026-03-18 20:00:51,returned,CH,Basel,mobile_app,,5.99
ORD0003908,CUST00324,2025-12-24 22:23:34,completed,DE,Frankfurt,mobile_app,,2.99
ORD0003909,CUST00105,2025-12-04 07:09:36,completed,DE,Cologne,web,,5.99
ORD0003910,CUST00078,2025-05-07 07:07:16,completed,DE,Cologne,web,,2.99
ORD0003911,CUST00414,2025-12-19 10:40:40,completed,DE,Stuttgart,web,,0.0
ORD0003912,CUST00577,2026-01-21 13:44:36,completed,DE,Bremen,web,,0.0
ORD0003913,CUST00569,2026-04-20 22:18:47,completed,DE,Berlin,web,,0.0
ORD0003914,CUST00600,2026-02-01 21:24:27,completed,CH,Zurich,marketplace,,5.99
ORD0003915,CUST00485,2025-06-10 21:44:19,completed,CH,Basel,web,VIP5,4.99
ORD0003916,CUST00464,2025-07-16 12:02:03,completed,CH,Zurich,web,,5.99
ORD0003917,CUST00241,2026-03-16 22:08:43,completed,AT,Graz,web,VIP5,0.0
ORD0003918,CUST00487,2025-11-22 11:24:50,completed,CH,Zurich,mobile_app,BLACKWEEK,2.99
ORD0003919,CUST00498,2025-07-31 21:36:53,completed,AT,Graz,web,,0.0
ORD0003920,CUST00584,2025-11-29 17:23:21,completed,DE,Berlin,web,SUMMER15,5.99
ORD0003921,CUST00461,2025-12-18 19:17:45,returned,DE,Leipzig,mobile_app,,2.99
ORD0003922,CUST00123,2025-11-20 18:09:15,completed,DE,Bremen,mobile_app,VIP5,5.99
ORD0003923,CUST00211,2025-03-10 17:40:30,completed,NL,Amsterdam,mobile_app,,2.99
ORD0003924,CUST00220,2026-02-02 20:02:25,completed,CH,Basel,web,,2.99
ORD0003925,CUST00406,2025-11-01 20:52:34,completed,CH,Basel,mobile_app,,0.0
ORD0003926,CUST00442,2025-07-31 07:02:21,completed,DE,Stuttgart,mobile_app,WELCOME10,2.99
ORD0003927,CUST00399,2025-12-12 09:23:39,completed,DE,Bremen,mobile_app,,5.99
ORD0003928,CUST00312,2025-09-06 10:39:58,completed,DE,Bremen,marketplace,VIP5,4.99
ORD0003929,CUST00239,2025-10-01 15:00:37,completed,CH,Basel,web,BLACKWEEK,5.99
ORD0003930,CUST00206,2026-05-07 16:20:50,completed,DE,Hamburg,web,,0.0
ORD0003931,CUST00098,2026-04-16 19:19:37,returned,DE,Düsseldorf,mobile_app,BLACKWEEK,5.99
ORD0003932,CUST00259,2026-03-20 10:28:41,completed,CH,Basel,mobile_app,,0.0
ORD0003933,CUST00500,2025-11-16 18:38:25,completed,AT,Vienna,mobile_app,VIP5,0.0
ORD0003934,CUST00456,2025-10-20 07:41:19,completed,DE,Stuttgart,web,,5.99
ORD0003935,CUST00596,2025-05-09 18:04:09,completed,CH,Basel,mobile_app,,0.0
ORD0003936,CUST00282,2026-05-24 12:58:09,completed,DE,Munich,web,,4.99
ORD0003937,CUST00282,2026-05-20 15:46:24,completed,DE,Munich,marketplace,,4.99
ORD0003938,CUST00042,2025-11-12 18:33:32,cancelled,DE,Munich,marketplace,,4.99
ORD0003939,CUST00524,2025-02-10 12:39:21,returned,AT,Vienna,mobile_app,,2.99
ORD0003940,CUST00319,2025-11-05 12:54:14,completed,DE,Leipzig,web,BLACKWEEK,4.99
ORD0003941,CUST00234,2026-03-27 09:50:55,completed,DE,Frankfurt,mobile_app,,2.99
ORD0003942,CUST00171,2025-08-23 15:22:53,completed,DE,Düsseldorf,mobile_app,SUMMER15,2.99
ORD0003943,CUST00083,2025-10-28 15:33:28,completed,DE,Hamburg,web,,4.99
ORD0003944,CUST00558,2026-04-24 13:09:48,completed,DE,Cologne,web,,4.99
ORD0003945,CUST00476,2025-10-17 14:10:58,completed,DE,Leipzig,mobile_app,BLACKWEEK,5.99
ORD0003946,CUST00359,2026-06-25 08:42:21,completed,DE,Stuttgart,marketplace,,4.99
ORD0003947,CUST00216,2025-12-28 09:44:40,completed,AT,Graz,web,,5.99
ORD0003948,CUST00119,2025-12-26 18:36:11,completed,DE,Hannover,web,,2.99
ORD0003949,CUST00565,2026-01-05 21:25:40,completed,DE,Düsseldorf,web,WELCOME10,5.99
ORD0003950,CUST00062,2025-02-02 22:14:28,completed,DE,Hannover,web,,5.99
ORD0003951,CUST00509,2025-08-25 14:41:30,completed,DE,Berlin,mobile_app,,5.99
ORD0003952,CUST00111,2025-12-09 12:39:55,completed,CH,Zurich,mobile_app,VIP5,2.99
ORD0003953,CUST00088,2025-11-30 08:57:37,completed,CH,Zurich,web,BLACKWEEK,0.0
ORD0003954,CUST00386,2026-01-16 14:33:42,completed,DE,Leipzig,web,,2.99
ORD0003955,CUST00049,2025-06-04 07:12:55,completed,DE,Leipzig,mobile_app,,5.99
ORD0003956,CUST00013,2025-03-17 21:31:56,completed,DE,Bremen,web,,2.99
ORD0003957,CUST00364,2025-08-19 18:28:22,cancelled,CH,Basel,web,,0.0
ORD0003958,CUST00188,2026-01-17 22:20:28,cancelled,DE,Munich,marketplace,,4.99
ORD0003959,CUST00508,2026-02-17 15:17:28,completed,DE,Cologne,mobile_app,,0.0
ORD0003960,CUST00592,2025-12-10 12:28:51,completed,DE,Munich,mobile_app,,4.99
ORD0003961,CUST00075,2025-12-08 11:10:56,returned,DE,Hannover,web,,4.99
ORD0003962,CUST00267,2025-10-30 10:36:11,cancelled,DE,Stuttgart,mobile_app,,2.99
ORD0003963,CUST00425,2025-12-19 14:50:19,completed,CH,Zurich,web,,5.99
ORD0003964,CUST00140,2025-12-08 22:38:50,completed,DE,Bremen,web,,0.0
ORD0003965,CUST00375,2025-11-27 21:59:24,completed,DE,Bremen,mobile_app,,4.99
ORD0003966,CUST00322,2025-08-11 19:30:17,completed,DE,Leipzig,web,,4.99
ORD0003967,CUST00208,2025-09-26 20:32:11,completed,DE,Düsseldorf,mobile_app,VIP5,2.99
ORD0003968,CUST00453,2025-10-02 16:02:30,completed,DE,Frankfurt,web,WELCOME10,0.0
ORD0003969,CUST00571,2025-02-05 09:20:59,completed,DE,Munich,mobile_app,,2.99
ORD0003970,CUST00210,2026-02-27 20:05:54,returned,DE,Bremen,web,,2.99
ORD0003971,CUST00596,2026-04-27 21:36:39,cancelled,CH,Basel,mobile_app,SUMMER15,0.0
ORD0003972,CUST00415,2025-04-07 21:57:07,completed,DE,Hamburg,mobile_app,SUMMER15,5.99
ORD0003973,CUST00373,2025-12-13 22:02:03,completed,DE,Stuttgart,marketplace,VIP5,2.99
ORD0003974,CUST00487,2025-07-02 13:53:16,returned,CH,Zurich,web,,2.99
ORD0003975,CUST00010,2025-11-02 17:19:34,completed,DE,Berlin,web,,0.0
ORD0003976,CUST00273,2025-11-18 21:30:06,cancelled,NL,Amsterdam,mobile_app,,4.99
ORD0003977,CUST00367,2025-04-13 14:13:45,returned,CH,Basel,mobile_app,,0.0
ORD0003978,CUST00137,2025-03-20 19:04:00,completed,DE,Munich,web,WELCOME10,0.0
ORD0003979,CUST00574,2025-09-14 13:31:27,completed,DE,Munich,mobile_app,,5.99
ORD0003980,CUST00461,2025-05-27 21:13:01,completed,DE,Leipzig,web,SUMMER15,2.99
ORD0003981,CUST00469,2025-08-08 09:44:47,cancelled,DE,Hannover,mobile_app,,5.99
ORD0003982,CUST00029,2026-02-25 17:24:16,returned,DE,Munich,mobile_app,,0.0
ORD0003983,CUST00508,2025-05-22 11:39:19,completed,DE,Cologne,web,VIP5,2.99
ORD0003984,CUST00412,2025-07-26 09:03:56,completed,DE,Hannover,mobile_app,BLACKWEEK,4.99
ORD0003985,CUST00151,2026-04-25 20:10:14,completed,AT,Vienna,mobile_app,,0.0
ORD0003986,CUST00187,2025-12-26 16:54:03,completed,CH,Zurich,mobile_app,VIP5,2.99
ORD0003987,CUST00067,2025-12-11 08:47:21,completed,CH,Zurich,web,WELCOME10,0.0
ORD0003988,CUST00379,2026-03-22 07:29:21,completed,CH,Zurich,mobile_app,,5.99
ORD0003989,CUST00064,2025-11-18 16:49:12,completed,NL,Amsterdam,web,WELCOME10,4.99
ORD0003990,CUST00100,2025-08-19 21:50:34,returned,DE,Leipzig,web,SUMMER15,0.0
ORD0003991,CUST00120,2026-01-19 09:54:37,completed,DE,Düsseldorf,mobile_app,,5.99
ORD0003992,CUST00486,2026-02-17 09:34:24,completed,DE,Bremen,mobile_app,,0.0
ORD0003993,CUST00238,2025-05-13 17:46:44,completed,DE,Frankfurt,web,,5.99
ORD0003994,CUST00066,2026-03-10 11:21:50,completed,CH,Basel,web,,4.99
ORD0003995,CUST00335,2025-12-06 19:26:50,completed,DE,Stuttgart,mobile_app,SUMMER15,0.0
ORD0003996,CUST00122,2025-11-05 11:01:05,completed,DE,Frankfurt,mobile_app,SUMMER15,2.99
ORD0003997,CUST00320,2025-11-04 18:08:55,completed,CH,Basel,mobile_app,,5.99
ORD0003998,CUST00160,2026-06-01 19:01:21,completed,DE,Frankfurt,mobile_app,VIP5,0.0
ORD0003999,CUST00547,2025-03-28 19:14:26,completed,DE,Hannover,web,,0.0
ORD0004000,CUST00458,2025-12-27 17:52:51,cancelled,DE,Düsseldorf,mobile_app,,5.99
ORD0004001,CUST00150,2026-06-13 08:45:59,cancelled,DE,Stuttgart,web,WELCOME10,0.0
ORD0004002,CUST00445,2026-04-03 09:12:24,completed,DE,Hannover,mobile_app,,0.0
ORD0004003,CUST00010,2025-11-10 20:59:39,cancelled,DE,Berlin,mobile_app,,5.99
ORD0004004,CUST00193,2025-12-15 16:31:26,completed,NL,Amsterdam,mobile_app,SUMMER15,5.99
ORD0004005,CUST00008,2026-04-08 17:07:38,completed,DE,Berlin,mobile_app,,0.0
ORD0004006,CUST00100,2025-05-09 08:14:06,completed,DE,Leipzig,web,,2.99
ORD0004007,CUST00492,2025-08-04 20:42:39,completed,DE,Frankfurt,web,WELCOME10,5.99
ORD0004008,CUST00008,2026-01-23 22:41:09,cancelled,DE,Berlin,web,,5.99
ORD0004009,CUST00079,2025-12-22 08:03:14,completed,DE,Bremen,marketplace,SUMMER15,4.99
ORD0004010,CUST00316,2026-06-15 15:15:40,completed,DE,Stuttgart,web,,5.99
ORD0004011,CUST00189,2026-01-23 19:46:13,completed,DE,Berlin,mobile_app,,2.99
ORD0004012,CUST00584,2025-03-14 20:23:06,completed,DE,Berlin,mobile_app,,2.99
ORD0004013,CUST00254,2026-06-24 08:03:37,completed,DE,Stuttgart,web,BLACKWEEK,2.99
ORD0004014,CUST00161,2025-11-19 09:06:21,completed,CH,Basel,mobile_app,SUMMER15,2.99
ORD0004015,CUST00555,2026-04-30 20:12:21,completed,DE,Hannover,web,,0.0
ORD0004016,CUST00424,2025-11-24 13:32:49,completed,DE,Hannover,web,,5.99
ORD0004017,CUST00555,2025-07-29 09:19:21,completed,DE,Hannover,web,,0.0
ORD0004018,CUST00143,2025-05-23 11:31:04,cancelled,DE,Hannover,web,VIP5,2.99
ORD0004019,CUST00499,2025-12-23 13:08:40,completed,CH,Zurich,web,,4.99
ORD0004020,CUST00029,2026-02-21 14:47:27,completed,DE,Munich,web,,5.99
ORD0004021,CUST00478,2025-07-29 16:16:50,completed,DE,Leipzig,mobile_app,,0.0
ORD0004022,CUST00428,2025-05-04 16:37:11,completed,DE,Frankfurt,mobile_app,,5.99
ORD0004023,CUST00599,2026-02-06 17:11:45,cancelled,DE,Düsseldorf,web,SUMMER15,2.99
ORD0004024,CUST00248,2025-09-29 18:07:18,completed,DE,Frankfurt,web,WELCOME10,4.99
ORD0004025,CUST00555,2025-09-20 17:36:37,completed,DE,Hannover,web,,0.0
ORD0004026,CUST00108,2025-12-23 10:48:55,completed,CH,Zurich,web,,0.0
ORD0004027,CUST00464,2026-04-24 20:08:22,returned,CH,Zurich,mobile_app,,5.99
ORD0004028,CUST00145,2025-11-21 10:00:03,cancelled,CH,Zurich,mobile_app,SUMMER15,4.99
ORD0004029,CUST00252,2025-12-21 08:03:34,cancelled,DE,Berlin,web,,5.99
ORD0004030,CUST00247,2026-05-11 13:24:17,completed,AT,Vienna,mobile_app,,4.99
ORD0004031,CUST00308,2025-11-24 18:03:29,cancelled,NL,Amsterdam,mobile_app,,2.99
ORD0004032,CUST00170,2026-05-08 20:38:08,completed,DE,Cologne,web,BLACKWEEK,2.99
ORD0004033,CUST00039,2025-11-09 07:54:35,completed,DE,Cologne,marketplace,,5.99
ORD0004034,CUST00343,2025-12-03 22:32:52,completed,DE,Leipzig,web,,5.99
ORD0004035,CUST00013,2026-02-23 13:55:30,cancelled,DE,Bremen,mobile_app,,2.99
ORD0004036,CUST00198,2025-11-12 17:30:33,completed,DE,Düsseldorf,mobile_app,,2.99
ORD0004037,CUST00301,2025-11-15 17:36:46,completed,DE,Bremen,web,,0.0
ORD0004038,CUST00198,2025-12-19 12:01:28,completed,DE,Düsseldorf,web,,4.99
ORD0004039,CUST00360,2025-03-19 17:08:58,completed,DE,Hannover,web,WELCOME10,0.0
ORD0004040,CUST00486,2025-12-04 08:12:55,completed,DE,Bremen,web,SUMMER15,0.0
ORD0004041,CUST00394,2025-08-02 07:18:32,completed,DE,Hamburg,web,,2.99
ORD0004042,CUST00301,2025-12-08 21:04:34,completed,DE,Bremen,web,,0.0
ORD0004043,CUST00459,2025-11-27 13:49:00,completed,AT,Vienna,web,SUMMER15,5.99
ORD0004044,CUST00467,2025-12-28 10:10:28,completed,DE,Munich,web,,4.99
ORD0004045,CUST00226,2026-01-18 09:26:45,completed,DE,Berlin,web,,0.0
ORD0004046,CUST00036,2025-11-27 14:28:08,cancelled,DE,Cologne,mobile_app,,4.99
ORD0004047,CUST00036,2025-09-22 07:12:22,completed,DE,Cologne,marketplace,,2.99
ORD0004048,CUST00240,2025-06-24 22:04:53,completed,DE,Bremen,mobile_app,,4.99
ORD0004049,CUST00121,2025-11-13 20:01:52,completed,DE,Düsseldorf,mobile_app,,2.99
ORD0004050,CUST00097,2025-11-11 18:13:03,returned,CH,Zurich,web,SUMMER15,0.0
ORD0004051,CUST00256,2026-02-22 14:08:14,completed,DE,Frankfurt,mobile_app,,4.99
ORD0004052,CUST00487,2026-03-10 20:23:41,completed,CH,Zurich,web,SUMMER15,5.99
ORD0004053,CUST00143,2025-07-02 09:18:11,completed,DE,Hannover,web,,0.0
ORD0004054,CUST00066,2026-02-19 11:50:17,completed,CH,Basel,marketplace,,0.0
ORD0004055,CUST00524,2025-12-18 22:38:51,completed,AT,Vienna,web,SUMMER15,2.99
ORD0004056,CUST00026,2025-09-29 18:13:55,completed,DE,Leipzig,mobile_app,,2.99
ORD0004057,CUST00359,2025-05-24 11:16:35,completed,DE,Stuttgart,mobile_app,BLACKWEEK,2.99
ORD0004058,CUST00071,2026-06-13 10:44:11,cancelled,AT,Vienna,web,,0.0
ORD0004059,CUST00141,2025-12-21 19:30:17,returned,CH,Basel,web,,5.99
ORD0004060,CUST00221,2025-07-10 16:34:15,completed,DE,Berlin,web,,5.99
ORD0004061,CUST00420,2025-11-22 16:33:36,completed,CH,Basel,web,,4.99
ORD0004062,CUST00104,2026-04-14 17:58:34,completed,DE,Stuttgart,mobile_app,,5.99
ORD0004063,CUST00525,2025-11-19 11:16:01,completed,NL,Amsterdam,web,,4.99
ORD0004064,CUST00245,2026-04-18 13:44:40,completed,DE,Düsseldorf,mobile_app,,5.99
ORD0004065,CUST00487,2026-01-16 14:39:03,completed,CH,Zurich,mobile_app,,5.99
ORD0004066,CUST00563,2025-11-02 18:40:28,completed,DE,Bremen,marketplace,,4.99
ORD0004067,CUST00294,2025-09-03 11:56:42,completed,CH,Zurich,marketplace,,5.99
ORD0004068,CUST00240,2025-11-21 20:49:35,completed,DE,Bremen,web,,0.0
ORD0004069,CUST00553,2025-11-07 22:31:26,completed,AT,Graz,mobile_app,,0.0
ORD0004070,CUST00003,2026-05-17 10:09:44,completed,DE,Berlin,web,SUMMER15,0.0
ORD0004071,CUST00155,2026-02-02 22:08:16,returned,DE,Hannover,web,,4.99
ORD0004072,CUST00366,2025-12-28 11:27:43,completed,DE,Frankfurt,mobile_app,,4.99
ORD0004073,CUST00050,2025-08-27 15:01:30,completed,NL,Amsterdam,mobile_app,,4.99
ORD0004074,CUST00371,2026-05-04 13:14:22,completed,DE,Bremen,web,,2.99
ORD0004075,CUST00013,2026-02-21 10:47:30,completed,DE,Bremen,web,,5.99
ORD0004076,CUST00249,2025-12-08 13:37:43,completed,DE,Berlin,web,WELCOME10,4.99
ORD0004077,CUST00270,2026-04-13 08:55:23,completed,CH,Basel,web,SUMMER15,5.99
ORD0004078,CUST00335,2025-05-06 10:36:58,completed,DE,Stuttgart,web,VIP5,5.99
ORD0004079,CUST00251,2026-05-04 14:15:12,completed,DE,Stuttgart,mobile_app,,5.99
ORD0004080,CUST00600,2025-12-21 17:36:47,completed,CH,Zurich,web,VIP5,4.99
ORD0004081,CUST00309,2025-10-15 11:54:56,completed,CH,Zurich,web,,2.99
ORD0004082,CUST00144,2025-11-17 08:17:59,completed,AT,Graz,mobile_app,,0.0
ORD0004083,CUST00010,2025-12-24 13:29:27,completed,DE,Berlin,mobile_app,,4.99
ORD0004084,CUST00459,2026-04-04 13:06:01,completed,AT,Vienna,web,,2.99
ORD0004085,CUST00533,2026-05-23 16:04:36,completed,DE,Cologne,web,,2.99
ORD0004086,CUST00569,2026-01-31 19:27:55,completed,DE,Berlin,mobile_app,,5.99
ORD0004087,CUST00091,2025-11-25 20:35:21,completed,CH,Zurich,mobile_app,,4.99
ORD0004088,CUST00010,2025-06-20 18:14:18,completed,DE,Berlin,mobile_app,,4.99
ORD0004089,CUST00238,2026-01-23 15:22:25,completed,DE,Frankfurt,web,,2.99
ORD0004090,CUST00385,2026-04-29 11:20:46,completed,AT,Graz,mobile_app,,0.0
ORD0004091,CUST00464,2025-08-27 14:30:54,completed,CH,Zurich,marketplace,WELCOME10,2.99
ORD0004092,CUST00113,2025-04-23 19:35:04,completed,DE,Berlin,web,,2.99
ORD0004093,CUST00549,2025-06-13 13:23:19,completed,CH,Zurich,mobile_app,BLACKWEEK,0.0
ORD0004094,CUST00085,2026-01-15 17:10:10,completed,DE,Bremen,mobile_app,,0.0
ORD0004095,CUST00010,2025-09-24 12:41:55,completed,DE,Berlin,web,,5.99
ORD0004096,CUST00164,2025-11-19 11:56:17,completed,DE,Bremen,web,,0.0
ORD0004097,CUST00454,2025-12-21 17:09:04,cancelled,DE,Munich,mobile_app,,2.99
ORD0004098,CUST00138,2025-12-27 07:36:31,completed,DE,Frankfurt,web,BLACKWEEK,4.99
ORD0004099,CUST00434,2026-05-16 11:00:33,completed,NL,Amsterdam,mobile_app,,2.99
ORD0004100,CUST00010,2025-05-13 10:28:22,completed,DE,Berlin,web,,5.99
ORD0004101,CUST00319,2025-11-07 07:42:38,completed,DE,Leipzig,web,,0.0
ORD0004102,CUST00472,2026-06-05 08:42:19,completed,DE,Hannover,web,VIP5,4.99
ORD0004103,CUST00028,2026-05-27 16:55:05,completed,AT,Graz,web,,0.0
ORD0004104,CUST00564,2025-12-22 22:14:54,completed,DE,Hamburg,web,,2.99
ORD0004105,CUST00520,2025-09-14 10:21:49,completed,DE,Cologne,mobile_app,BLACKWEEK,4.99
ORD0004106,CUST00259,2025-02-14 09:12:50,completed,CH,Basel,web,VIP5,0.0
ORD0004107,CUST00148,2025-05-11 14:43:47,completed,AT,Vienna,web,,0.0
ORD0004108,CUST00361,2025-12-11 11:03:27,completed,DE,Düsseldorf,mobile_app,,0.0
ORD0004109,CUST00508,2026-03-24 22:43:41,completed,DE,Cologne,web,BLACKWEEK,2.99
ORD0004110,CUST00149,2026-05-30 10:28:34,completed,AT,Vienna,web,,5.99
ORD0004111,CUST00192,2025-10-29 13:35:58,completed,NL,Amsterdam,web,,5.99
ORD0004112,CUST00178,2026-06-01 13:14:54,completed,DE,Cologne,web,,2.99
ORD0004113,CUST00566,2025-12-31 14:43:46,completed,DE,Munich,mobile_app,VIP5,2.99
ORD0004114,CUST00362,2026-05-26 15:00:23,completed,AT,Vienna,web,,4.99
ORD0004115,CUST00275,2025-12-23 22:18:38,cancelled,CH,Basel,mobile_app,SUMMER15,0.0
ORD0004116,CUST00456,2025-11-22 19:09:59,cancelled,DE,Stuttgart,web,WELCOME10,0.0
ORD0004117,CUST00375,2025-04-30 17:11:45,completed,DE,Bremen,web,,5.99
ORD0004118,CUST00191,2026-02-17 11:16:13,completed,DE,Berlin,marketplace,,0.0
ORD0004119,CUST00315,2025-11-15 15:19:35,completed,DE,Hannover,web,,4.99
ORD0004120,CUST00012,2026-05-25 09:38:14,completed,DE,Leipzig,web,SUMMER15,5.99
ORD0004121,CUST00025,2025-10-11 22:12:19,completed,DE,Munich,web,SUMMER15,5.99
ORD0004122,CUST00311,2025-11-28 22:08:08,completed,CH,Zurich,mobile_app,BLACKWEEK,4.99
ORD0004123,CUST00307,2025-11-14 14:49:18,completed,DE,Berlin,web,BLACKWEEK,5.99
ORD0004124,CUST00006,2025-10-23 15:22:39,completed,DE,Cologne,mobile_app,,5.99
ORD0004125,CUST00352,2025-09-12 12:39:55,completed,CH,Zurich,web,,0.0
ORD0004126,CUST00225,2025-10-26 13:35:15,completed,NL,Amsterdam,marketplace,,0.0
ORD0004127,CUST00035,2025-11-21 13:44:53,completed,AT,Graz,mobile_app,,4.99
ORD0004128,CUST00499,2026-01-05 14:55:26,completed,CH,Zurich,web,,2.99
ORD0004129,CUST00311,2025-11-17 07:00:33,completed,CH,Zurich,web,,0.0
ORD0004130,CUST00388,2026-03-08 10:39:34,completed,CH,Zurich,web,,5.99
ORD0004131,CUST00198,2025-08-18 09:02:30,completed,DE,Düsseldorf,web,,2.99
ORD0004132,CUST00583,2025-09-24 07:11:29,completed,DE,Leipzig,mobile_app,,0.0
ORD0004133,CUST00465,2025-01-04 18:21:19,cancelled,DE,Hannover,mobile_app,,5.99
ORD0004134,CUST00136,2025-02-26 07:35:29,completed,CH,Zurich,marketplace,,4.99
ORD0004135,CUST00055,2025-04-08 10:23:12,completed,DE,Leipzig,web,BLACKWEEK,2.99
ORD0004136,CUST00296,2025-06-16 09:38:24,completed,DE,Frankfurt,mobile_app,SUMMER15,4.99
ORD0004137,CUST00171,2026-03-08 14:10:42,completed,DE,Düsseldorf,web,,2.99
ORD0004138,CUST00356,2025-05-03 09:29:57,completed,AT,Graz,web,,5.99
ORD0004139,CUST00583,2025-12-03 19:56:44,completed,DE,Leipzig,mobile_app,,2.99
ORD0004140,CUST00122,2025-10-13 19:54:57,completed,DE,Frankfurt,mobile_app,,4.99
ORD0004141,CUST00385,2025-08-09 16:07:47,completed,AT,Graz,web,SUMMER15,2.99
ORD0004142,CUST00355,2025-02-04 11:24:54,completed,DE,Hamburg,marketplace,,5.99
ORD0004143,CUST00172,2025-11-14 19:06:06,completed,DE,Frankfurt,web,,0.0
ORD0004144,CUST00251,2026-01-17 11:47:12,completed,DE,Stuttgart,web,,2.99
ORD0004145,CUST00072,2026-03-12 09:49:10,completed,DE,Munich,web,BLACKWEEK,2.99
ORD0004146,CUST00229,2026-02-13 11:42:28,completed,CH,Zurich,web,BLACKWEEK,4.99
ORD0004147,CUST00440,2025-05-12 11:16:09,completed,DE,Berlin,marketplace,VIP5,5.99
ORD0004148,CUST00028,2025-12-04 07:11:52,completed,AT,Graz,mobile_app,,5.99
ORD0004149,CUST00255,2025-11-07 19:07:10,completed,CH,Zurich,web,,2.99
ORD0004150,CUST00345,2026-04-18 12:15:49,completed,DE,Munich,web,,4.99
ORD0004151,CUST00137,2026-03-03 14:28:52,cancelled,DE,Munich,mobile_app,,0.0
