payment_id,order_id,payment_method,payment_status,amount,paid_at
PAY00004408,ORD0004408,bank_transfer,paid,453.88,2025-12-24 12:33:25
PAY00004409,ORD0004409,card,paid,510.1,2025-08-24 20:45:42
PAY00004410,ORD0004410,card,refunded,462.16,2025-02-14 11:14:34
PAY00004411,ORD0004411,card,paid,72.43,2025-11-10 21:31:19
PAY00004412,ORD0004412,card,paid,1187.58,2026-02-03 14:48:09
PAY00004413,ORD0004413,klarna,paid,620.69,2025-08-15 17:10:05
PAY00004414,ORD0004414,paypal,paid,393.8,2025-04-23 13:11:27
PAY00004415,ORD0004415,paypal,failed,0.0,2026-04-10 19:20:13
PAY00004416,ORD0004416,paypal,paid,122.84,2025-12-14 20:07:15
PAY00004417,ORD0004417,paypal,paid,152.62,2025-12-01 12:37:52
PAY00004418,ORD0004418,card,paid,530.85,2026-01-29 17:11:52
PAY00004419,ORD0004419,paypal,paid,569.53,2025-07-02 14:56:57
PAY00004420,ORD0004420,paypal,paid,215.28,2026-03-19 10:36:30
PAY00004421,ORD0004421,paypal,paid,16.62,2026-06-01 18:07:22
PAY00004422,ORD0004422,card,paid,553.63,2026-06-16 17:15:38
PAY00004423,ORD0004423,card,paid,336.6,2025-11-01 13:32:01
PAY00004424,ORD0004424,paypal,refunded,277.56,2026-02-04 20:05:14
PAY00004425,ORD0004425,card,paid,1735.06,2025-08-28 14:05:31
PAY00004426,ORD0004426,card,paid,151.15,2025-08-19 22:35:31
PAY00004427,ORD0004427,paypal,paid,36.63,2026-04-01 15:08:43
PAY00004428,ORD0004428,card,paid,122.84,2025-09-18 17:07:35
PAY00004429,ORD0004429,bank_transfer,paid,237.83,2025-11-11 23:12:08
PAY00004430,ORD0004430,paypal,paid,279.36,2025-11-16 19:19:40
PAY00004431,ORD0004431,klarna,paid,766.97,2026-06-10 21:09:11
PAY00004432,ORD0004432,paypal,paid,168.82,2025-08-22 07:27:30
PAY00004433,ORD0004433,card,paid,255.86,2026-05-01 11:31:57
PAY00004434,ORD0004434,klarna,paid,47.82,2025-05-21 11:35:20
PAY00004435,ORD0004435,card,failed,0.0,2025-11-22 21:35:44
PAY00004436,ORD0004436,paypal,paid,668.26,2026-06-09 17:25:21
PAY00004437,ORD0004437,card,paid,1041.24,2025-12-12 15:16:05
PAY00004438,ORD0004438,bank_transfer,paid,1063.45,2025-04-30 01:15:45
PAY00004439,ORD0004439,klarna,paid,330.37,2025-09-09 09:56:33
PAY00004440,ORD0004440,klarna,paid,1419.63,2025-11-28 14:21:35
PAY00004441,ORD0004441,card,paid,221.82,2025-04-16 22:18:56
PAY00004442,ORD0004442,klarna,paid,486.53,2025-08-11 20:59:02
PAY00004443,ORD0004443,card,refunded,348.93,2026-02-24 18:08:45
PAY00004444,ORD0004444,klarna,paid,189.5,2025-11-20 11:59:38
PAY00004445,ORD0004445,card,paid,321.81,2025-11-18 18:52:07
PAY00004446,ORD0004446,paypal,paid,1360.06,2025-07-18 10:07:59
PAY00004447,ORD0004447,card,paid,209.14,2025-12-13 23:29:12
PAY00004448,ORD0004448,card,paid,781.61,2026-01-25 18:38:09
PAY00004449,ORD0004449,klarna,paid,421.51,2025-08-03 15:53:10
PAY00004450,ORD0004450,card,paid,1219.55,2026-06-16 12:10:38
PAY00004451,ORD0004451,card,paid,399.53,2026-05-31 17:58:19
PAY00004452,ORD0004452,card,paid,190.72,2025-12-23 00:50:05
PAY00004453,ORD0004453,card,paid,693.86,2025-05-17 10:52:48
PAY00004454,ORD0004454,klarna,paid,245.78,2025-07-17 14:30:06
PAY00004455,ORD0004455,paypal,paid,340.74,2026-05-16 22:55:55
PAY00004456,ORD0004456,card,refunded,604.84,2026-05-04 10:23:14
PAY00004457,ORD0004457,card,paid,2228.69,2025-12-05 08:59:00
PAY00004458,ORD0004458,card,paid,266.23,2026-02-20 16:02:42
PAY00004459,ORD0004459,klarna,paid,488.69,2025-11-23 21:35:29
PAY00004460,ORD0004460,card,paid,430.2,2025-10-31 20:28:20
PAY00004461,ORD0004461,paypal,paid,190.65,2025-10-12 13:14:03
PAY00004462,ORD0004462,paypal,paid,317.54,2025-10-17 18:40:38
PAY00004463,ORD0004463,paypal,paid,1140.02,2025-08-24 14:58:40
PAY00004464,ORD0004464,paypal,paid,272.49,2025-09-09 13:32:03
PAY00004465,ORD0004465,bank_transfer,paid,214.51,2025-11-05 20:25:32
PAY00004466,ORD0004466,card,paid,441.58,2025-12-15 13:26:33
PAY00004467,ORD0004467,paypal,paid,145.51,2025-08-28 13:32:05
PAY00004468,ORD0004468,card,refunded,857.74,2025-06-30 09:29:32
PAY00004469,ORD0004469,klarna,paid,32.04,2025-11-09 20:15:15
PAY00004470,ORD0004470,card,refunded,11.63,2025-06-28 10:54:18
PAY00004471,ORD0004471,card,refunded,189.72,2026-04-07 10:45:31
PAY00004472,ORD0004472,klarna,paid,272.73,2025-10-18 14:51:51
PAY00004473,ORD0004473,card,failed,0.0,2025-05-07 18:52:28
PAY00004474,ORD0004474,paypal,refunded,287.27,2026-02-23 10:31:14
PAY00004475,ORD0004475,card,paid,378.92,2025-12-26 10:56:23
PAY00004476,ORD0004476,klarna,paid,515.15,2025-03-04 16:42:25
PAY00004477,ORD0004477,card,paid,238.79,2025-10-05 09:39:47
PAY00004478,ORD0004478,bank_transfer,paid,198.87,2025-08-17 00:19:56
PAY00004479,ORD0004479,paypal,paid,617.45,2026-02-17 20:21:59
PAY00004480,ORD0004480,paypal,failed,0.0,2025-11-20 22:19:49
PAY00004481,ORD0004481,paypal,paid,201.96,2026-06-14 12:53:07
PAY00004482,ORD0004482,card,paid,21.99,2025-11-28 08:30:44
PAY00004483,ORD0004483,klarna,paid,13.67,2026-06-20 13:54:26
PAY00004484,ORD0004484,paypal,refunded,465.6,2026-03-04 16:05:36
PAY00004485,ORD0004485,card,failed,0.0,2025-10-19 10:18:42
PAY00004486,ORD0004486,card,failed,0.0,2025-08-27 13:03:32
PAY00004487,ORD0004487,card,paid,394.42,2026-05-18 09:23:53
PAY00004488,ORD0004488,paypal,paid,989.91,2026-03-30 16:08:59
PAY00004489,ORD0004489,card,paid,378.25,2025-09-08 22:32:09
PAY00004490,ORD0004490,paypal,paid,322.53,2025-12-03 22:16:28
PAY00004491,ORD0004491,klarna,paid,767.62,2025-12-08 00:25:11
PAY00004492,ORD0004492,card,paid,210.79,2025-12-30 15:01:06
PAY00004493,ORD0004493,card,paid,169.04,2025-12-03 17:54:13
PAY00004494,ORD0004494,card,paid,580.29,2025-12-04 19:24:26
PAY00004495,ORD0004495,klarna,paid,327.75,2025-11-07 11:17:15
PAY00004496,ORD0004496,card,paid,452.59,2025-03-17 08:44:48
PAY00004497,ORD0004497,paypal,paid,551.82,2025-10-24 13:25:52
PAY00004498,ORD0004498,card,paid,31.6,2026-02-08 16:46:07
PAY00004499,ORD0004499,paypal,refunded,712.77,2026-03-10 21:39:53
PAY00004500,ORD0004500,paypal,refunded,928.96,2025-11-04 11:53:00
PAY00004501,ORD0004501,card,refunded,116.4,2026-01-16 14:43:09
PAY00004502,ORD0004502,card,paid,1802.18,2026-03-30 14:20:22
PAY00004503,ORD0004503,card,paid,810.98,2025-09-21 15:33:52
PAY00004504,ORD0004504,paypal,paid,630.75,2025-08-22 01:07:05
PAY00004505,ORD0004505,paypal,paid,238.17,2025-12-20 12:56:21
PAY00004506,ORD0004506,card,paid,609.33,2025-07-07 10:47:10
PAY00004507,ORD0004507,bank_transfer,paid,48.66,2026-01-22 17:37:22
PAY00004508,ORD0004508,klarna,paid,543.49,2026-04-23 19:43:42
PAY00004509,ORD0004509,card,paid,817.75,2026-05-03 15:37:32
PAY00004510,ORD0004510,card,paid,399.92,2026-06-23 21:43:38
PAY00004511,ORD0004511,paypal,paid,276.14,2025-11-02 19:21:34
PAY00004512,ORD0004512,paypal,failed,0.0,2025-11-28 23:17:19
PAY00004513,ORD0004513,paypal,paid,660.76,2025-02-27 10:48:22
PAY00004514,ORD0004514,paypal,paid,291.66,2025-11-20 20:34:33
PAY00004515,ORD0004515,card,paid,20.19,2025-11-08 09:18:03
PAY00004516,ORD0004516,card,paid,706.66,2026-03-16 08:47:48
PAY00004517,ORD0004517,card,paid,81.7,2025-12-21 14:36:58
PAY00004518,ORD0004518,card,paid,1154.86,2025-09-23 13:00:32
PAY00004519,ORD0004519,paypal,paid,210.58,2025-10-26 17:08:16
PAY00004520,ORD0004520,paypal,paid,202.18,2026-05-01 08:58:10
PAY00004521,ORD0004521,card,refunded,729.16,2026-03-17 16:37:55
PAY00004522,ORD0004522,klarna,refunded,171.17,2026-05-03 20:53:38
PAY00004523,ORD0004523,paypal,paid,389.55,2025-11-24 21:28:16
PAY00004524,ORD0004524,card,refunded,1252.71,2025-04-05 13:47:09
PAY00004525,ORD0004525,klarna,paid,174.59,2025-11-02 16:54:42
PAY00004526,ORD0004526,card,paid,70.44,2025-12-10 19:32:05
PAY00004527,ORD0004527,card,paid,96.51,2026-05-12 14:11:49
PAY00004528,ORD0004528,card,paid,355.66,2025-11-04 17:49:16
PAY00004529,ORD0004529,card,refunded,317.58,2025-12-31 10:03:18
PAY00004530,ORD0004530,paypal,paid,200.14,2025-11-15 22:48:10
PAY00004531,ORD0004531,card,paid,33.64,2026-01-29 16:04:22
PAY00004532,ORD0004532,card,paid,778.95,2026-01-12 09:58:52
PAY00004533,ORD0004533,card,paid,90.55,2026-04-21 12:41:28
PAY00004534,ORD0004534,card,paid,126.35,2025-09-11 10:29:42
PAY00004535,ORD0004535,card,paid,63.32,2025-01-15 11:11:46
PAY00004536,ORD0004536,card,refunded,399.21,2025-09-22 16:52:07
PAY00004537,ORD0004537,card,paid,184.73,2026-01-14 12:33:09
PAY00004538,ORD0004538,card,paid,68.01,2025-04-04 08:45:19
PAY00004539,ORD0004539,card,paid,1146.62,2025-03-22 18:42:58
PAY00004540,ORD0004540,card,paid,314.72,2026-01-22 00:24:10
PAY00004541,ORD0004541,bank_transfer,paid,363.74,2026-02-16 23:35:20
PAY00004542,ORD0004542,paypal,paid,174.38,2025-12-14 13:08:01
PAY00004543,ORD0004543,paypal,failed,0.0,2025-11-09 12:29:43
PAY00004544,ORD0004544,paypal,paid,236.91,2025-03-10 10:11:18
PAY00004545,ORD0004545,paypal,paid,878.27,2025-12-31 21:43:36
PAY00004546,ORD0004546,paypal,failed,0.0,2025-04-25 00:59:08
PAY00004547,ORD0004547,card,paid,80.88,2025-12-03 15:39:17
PAY00004548,ORD0004548,card,refunded,755.78,2025-11-25 16:36:32
PAY00004549,ORD0004549,paypal,paid,252.22,2025-05-14 12:24:34
PAY00004550,ORD0004550,paypal,paid,637.2,2025-11-18 17:32:28
PAY00004551,ORD0004551,card,paid,113.4,2025-07-14 12:26:51
PAY00004552,ORD0004552,paypal,paid,599.54,2026-06-09 15:34:40
PAY00004553,ORD0004553,klarna,paid,578.62,2026-04-18 16:30:43
PAY00004554,ORD0004554,klarna,paid,81.7,2026-03-01 08:09:13
PAY00004555,ORD0004555,klarna,paid,136.09,2025-11-05 13:26:55
PAY00004556,ORD0004556,klarna,paid,66.93,2026-03-14 12:03:34
PAY00004557,ORD0004557,card,paid,590.4,2025-12-24 21:30:33
PAY00004558,ORD0004558,bank_transfer,failed,0.0,2025-10-01 10:00:29
PAY00004559,ORD0004559,paypal,refunded,352.78,2025-10-31 00:11:48
PAY00004560,ORD0004560,klarna,paid,1257.67,2025-02-04 08:16:28
PAY00004561,ORD0004561,card,paid,126.47,2026-06-03 08:35:36
PAY00004562,ORD0004562,card,paid,17.62,2026-02-10 20:39:08
PAY00004563,ORD0004563,klarna,paid,725.99,2025-07-29 15:40:37
PAY00004564,ORD0004564,paypal,paid,1107.02,2025-02-25 19:33:06
PAY00004565,ORD0004565,card,paid,192.8,2026-02-05 08:12:24
PAY00004566,ORD0004566,paypal,paid,470.59,2025-09-13 10:59:02
PAY00004567,ORD0004567,card,paid,498.85,2026-05-27 15:35:08
PAY00004568,ORD0004568,paypal,paid,598.6,2025-07-23 23:12:11
PAY00004569,ORD0004569,card,paid,662.13,2025-12-03 09:02:41
PAY00004570,ORD0004570,paypal,refunded,798.81,2025-11-04 00:27:52
PAY00004571,ORD0004571,card,paid,517.64,2026-04-20 18:10:14
PAY00004572,ORD0004572,paypal,paid,280.33,2025-11-17 09:36:09
PAY00004573,ORD0004573,card,paid,289.03,2025-07-12 09:43:11
PAY00004574,ORD0004574,card,refunded,259.15,2026-05-28 23:56:47
PAY00004575,ORD0004575,card,paid,65.25,2025-07-04 11:57:13
PAY00004576,ORD0004576,card,paid,1397.15,2025-04-10 20:37:01
PAY00004577,ORD0004577,card,paid,330.37,2025-10-10 10:07:50
PAY00004578,ORD0004578,klarna,paid,216.7,2026-06-15 23:43:10
PAY00004579,ORD0004579,paypal,paid,417.17,2025-11-22 15:52:04
PAY00004580,ORD0004580,card,paid,578.15,2025-10-18 22:34:59
PAY00004581,ORD0004581,card,paid,1692.79,2025-10-04 20:06:15
PAY00004582,ORD0004582,paypal,paid,937.77,2026-01-12 16:16:19
PAY00004583,ORD0004583,card,paid,252.61,2025-10-16 09:14:28
PAY00004584,ORD0004584,paypal,paid,299.1,2025-12-22 11:50:45
PAY00004585,ORD0004585,card,paid,684.72,2026-04-29 01:07:40
PAY00004586,ORD0004586,paypal,paid,469.61,2025-06-01 14:50:34
PAY00004587,ORD0004587,card,paid,98.27,2026-05-07 21:24:14
PAY00004588,ORD0004588,card,paid,350.5,2025-06-05 20:34:42
PAY00004589,ORD0004589,card,paid,251.22,2025-09-02 13:34:16
PAY00004590,ORD0004590,klarna,paid,107.09,2025-07-30 09:30:06
PAY00004591,ORD0004591,card,paid,816.24,2025-11-28 08:39:46
PAY00004592,ORD0004592,card,refunded,135.38,2025-09-17 17:43:52
PAY00004593,ORD0004593,card,paid,415.75,2026-05-09 08:43:14
PAY00004594,ORD0004594,klarna,paid,187.72,2025-10-03 13:23:08
PAY00004595,ORD0004595,card,paid,335.59,2025-11-06 16:22:48
PAY00004596,ORD0004596,klarna,paid,1025.65,2026-03-10 15:35:08
PAY00004597,ORD0004597,card,paid,1054.11,2026-04-26 19:43:30
PAY00004598,ORD0004598,card,paid,229.76,2025-10-16 14:21:52
PAY00004599,ORD0004599,paypal,refunded,206.83,2025-12-30 20:27:22
PAY00004600,ORD0004600,card,paid,248.48,2026-03-18 13:34:13
PAY00004601,ORD0004601,bank_transfer,paid,283.53,2025-07-30 14:24:58
PAY00004602,ORD0004602,paypal,failed,0.0,2025-09-20 16:57:20
PAY00004603,ORD0004603,card,paid,1714.48,2025-07-28 11:24:00
PAY00004604,ORD0004604,card,paid,100.92,2025-12-12 11:37:40
PAY00004605,ORD0004605,card,paid,1431.51,2025-03-14 22:32:15
PAY00004606,ORD0004606,klarna,paid,268.49,2025-01-20 01:09:33
PAY00004607,ORD0004607,card,paid,580.83,2026-02-04 12:42:11
PAY00004608,ORD0004608,paypal,paid,938.24,2026-01-24 16:00:49
PAY00004609,ORD0004609,card,paid,570.72,2026-06-12 16:25:05
PAY00004610,ORD0004610,bank_transfer,paid,1346.48,2025-05-21 00:33:03
PAY00004611,ORD0004611,klarna,paid,706.78,2025-09-14 17:42:37
PAY00004612,ORD0004612,card,paid,467.21,2025-04-03 14:30:57
PAY00004613,ORD0004613,bank_transfer,paid,350.3,2025-12-28 18:08:19
PAY00004614,ORD0004614,bank_transfer,paid,307.29,2025-06-30 20:47:51
PAY00004615,ORD0004615,paypal,paid,1125.73,2026-05-13 17:03:11
PAY00004616,ORD0004616,card,paid,605.59,2025-08-12 12:44:46
PAY00004617,ORD0004617,paypal,refunded,188.35,2025-04-06 12:05:25
PAY00004618,ORD0004618,card,paid,358.27,2025-04-20 17:06:38
PAY00004619,ORD0004619,card,paid,283.3,2026-03-30 10:41:29
PAY00004620,ORD0004620,card,paid,866.67,2025-04-05 20:37:38
PAY00004621,ORD0004621,klarna,refunded,697.59,2026-02-11 09:02:12
PAY00004622,ORD0004622,klarna,paid,136.09,2025-06-06 14:05:06
PAY00004623,ORD0004623,card,refunded,793.04,2025-09-18 01:11:40
PAY00004624,ORD0004624,klarna,paid,473.9,2025-07-27 21:53:54
PAY00004625,ORD0004625,card,paid,179.47,2025-07-17 16:03:07
PAY00004626,ORD0004626,card,paid,110.09,2026-02-20 19:48:15
PAY00004627,ORD0004627,card,paid,398.1,2025-12-16 01:08:40
PAY00004628,ORD0004628,card,paid,801.96,2026-05-20 21:56:56
PAY00004629,ORD0004629,paypal,paid,164.47,2025-11-23 10:30:45
PAY00004630,ORD0004630,bank_transfer,paid,508.1,2025-03-23 17:13:11
PAY00004631,ORD0004631,card,paid,47.74,2025-12-28 12:59:38
PAY00004632,ORD0004632,bank_transfer,paid,335.59,2026-05-04 08:03:47
PAY00004633,ORD0004633,paypal,failed,0.0,2025-04-03 18:32:35
PAY00004634,ORD0004634,paypal,paid,462.59,2025-11-15 20:27:39
PAY00004635,ORD0004635,card,paid,517.52,2025-12-11 15:06:45
PAY00004636,ORD0004636,card,refunded,489.98,2025-07-25 13:11:46
PAY00004637,ORD0004637,card,paid,269.24,2026-05-04 13:50:27
PAY00004638,ORD0004638,card,failed,0.0,2025-02-22 20:36:45
PAY00004639,ORD0004639,card,paid,183.53,2025-07-16 11:09:38
PAY00004640,ORD0004640,paypal,paid,366.66,2025-11-01 18:17:50
PAY00004641,ORD0004641,klarna,paid,384.91,2025-11-13 16:36:49
PAY00004642,ORD0004642,card,paid,261.93,2025-11-30 12:46:26
PAY00004643,ORD0004643,card,paid,84.69,2025-12-10 10:23:36
PAY00004644,ORD0004644,klarna,refunded,886.75,2026-01-30 23:48:12
PAY00004645,ORD0004645,paypal,paid,110.09,2025-12-16 09:27:13
PAY00004646,ORD0004646,card,refunded,321.7,2026-03-30 14:49:32
PAY00004647,ORD0004647,card,paid,731.61,2026-01-19 11:53:34
PAY00004648,ORD0004648,card,paid,101.29,2025-12-01 17:38:35
PAY00004649,ORD0004649,card,paid,304.69,2026-05-27 15:45:21
PAY00004650,ORD0004650,paypal,paid,232.54,2025-12-22 13:25:07
PAY00004651,ORD0004651,klarna,paid,575.7,2025-07-18 21:18:10
PAY00004652,ORD0004652,card,paid,151.73,2026-02-14 15:32:21
PAY00004653,ORD0004653,card,paid,985.34,2025-03-14 22:12:51
PAY00004654,ORD0004654,klarna,paid,495.53,2026-06-05 09:12:59
PAY00004655,ORD0004655,card,paid,297.48,2025-12-18 11:59:01
PAY00004656,ORD0004656,card,paid,188.38,2025-10-28 21:40:54
PAY00004657,ORD0004657,bank_transfer,paid,227.76,2025-09-14 12:04:12
PAY00004658,ORD0004658,card,paid,1820.54,2025-12-26 19:29:15
PAY00004659,ORD0004659,paypal,paid,610.3,2025-11-01 10:38:44
PAY00004660,ORD0004660,card,paid,120.4,2026-06-02 14:45:06
PAY00004661,ORD0004661,card,paid,516.35,2026-02-01 21:10:16
PAY00004662,ORD0004662,card,paid,512.69,2026-06-23 14:06:33
PAY00004663,ORD0004663,card,paid,87.21,2025-11-22 11:41:23
PAY00004664,ORD0004664,paypal,paid,221.75,2026-04-20 20:23:30
PAY00004665,ORD0004665,paypal,paid,725.02,2026-04-22 21:26:44
PAY00004666,ORD0004666,bank_transfer,paid,535.68,2026-04-23 22:06:20
PAY00004667,ORD0004667,card,paid,671.13,2025-04-14 18:30:00
PAY00004668,ORD0004668,paypal,paid,425.51,2025-08-15 19:28:38
PAY00004669,ORD0004669,card,paid,222.46,2025-12-17 13:06:58
PAY00004670,ORD0004670,paypal,paid,544.3,2025-07-31 18:51:14
PAY00004671,ORD0004671,card,paid,283.23,2026-04-03 10:38:08
PAY00004672,ORD0004672,card,paid,43.67,2025-12-12 10:56:22
PAY00004673,ORD0004673,card,paid,48.42,2026-03-28 18:43:36
PAY00004674,ORD0004674,card,paid,1109.34,2026-05-17 19:07:41
PAY00004675,ORD0004675,paypal,refunded,791.5,2025-10-14 19:45:40
PAY00004676,ORD0004676,paypal,paid,612.07,2025-10-10 12:24:33
PAY00004677,ORD0004677,paypal,paid,185.5,2025-12-31 10:56:15
PAY00004678,ORD0004678,card,paid,187.85,2025-12-28 10:29:12
PAY00004679,ORD0004679,klarna,paid,1327.67,2025-11-20 11:32:52
PAY00004680,ORD0004680,paypal,paid,312.36,2025-12-08 17:12:20
PAY00004681,ORD0004681,paypal,refunded,699.15,2025-04-27 18:54:26
PAY00004682,ORD0004682,klarna,paid,113.55,2025-09-01 10:20:50
PAY00004683,ORD0004683,card,paid,251.67,2025-12-03 20:44:42
PAY00004684,ORD0004684,card,paid,2927.06,2026-03-16 10:16:42
PAY00004685,ORD0004685,klarna,paid,21.36,2026-06-07 22:33:33
PAY00004686,ORD0004686,klarna,paid,661.74,2026-06-19 23:08:55
PAY00004687,ORD0004687,card,paid,558.1,2025-12-05 08:27:43
PAY00004688,ORD0004688,paypal,paid,389.41,2026-02-19 16:15:09
PAY00004689,ORD0004689,klarna,paid,312.59,2026-05-03 17:23:10
PAY00004690,ORD0004690,card,failed,0.0,2026-01-31 16:05:23
PAY00004691,ORD0004691,klarna,paid,240.29,2025-11-18 17:34:47
PAY00004692,ORD0004692,card,paid,462.92,2025-02-08 13:01:41
PAY00004693,ORD0004693,card,paid,96.82,2025-11-27 13:55:21
PAY00004694,ORD0004694,bank_transfer,refunded,214.78,2025-12-23 20:20:20
PAY00004695,ORD0004695,card,paid,1478.8,2025-09-28 16:22:17
PAY00004696,ORD0004696,paypal,paid,198.51,2026-01-03 00:43:04
PAY00004697,ORD0004697,paypal,paid,291.08,2025-07-23 22:25:58
PAY00004698,ORD0004698,card,paid,635.44,2025-03-16 21:06:06
PAY00004699,ORD0004699,card,paid,664.11,2025-12-03 19:58:49
PAY00004700,ORD0004700,card,failed,0.0,2025-06-07 15:01:12
PAY00004701,ORD0004701,card,paid,194.2,2025-11-02 19:42:05
PAY00004702,ORD0004702,card,paid,384.05,2025-11-07 18:43:20
PAY00004703,ORD0004703,bank_transfer,paid,279.36,2026-01-17 15:06:19
PAY00004704,ORD0004704,klarna,paid,1025.54,2026-06-16 21:55:15
PAY00004705,ORD0004705,paypal,paid,540.11,2025-12-21 09:29:11
PAY00004706,ORD0004706,klarna,paid,98.84,2025-07-18 13:38:20
PAY00004707,ORD0004707,klarna,paid,1103.68,2026-05-25 10:18:35
PAY00004708,ORD0004708,card,paid,272.57,2026-05-23 15:10:49
PAY00004709,ORD0004709,klarna,paid,77.76,2025-12-25 13:23:36
PAY00004710,ORD0004710,card,paid,615.77,2026-03-13 22:22:28
PAY00004711,ORD0004711,card,paid,961.4,2026-02-02 10:18:17
PAY00004712,ORD0004712,card,paid,180.16,2025-08-27 15:45:12
PAY00004713,ORD0004713,card,paid,94.64,2026-01-16 17:27:01
PAY00004714,ORD0004714,card,paid,1004.85,2026-01-12 15:51:45
PAY00004715,ORD0004715,paypal,paid,356.02,2026-04-08 16:43:36
PAY00004716,ORD0004716,paypal,paid,261.28,2025-06-16 15:24:11
PAY00004717,ORD0004717,card,paid,507.99,2025-01-23 18:12:25
PAY00004718,ORD0004718,bank_transfer,paid,682.65,2025-08-05 00:20:10
PAY00004719,ORD0004719,paypal,paid,1083.51,2026-01-30 19:17:38
PAY00004720,ORD0004720,card,paid,551.73,2025-02-07 09:05:27
PAY00004721,ORD0004721,card,paid,384.16,2026-02-14 22:22:18
PAY00004722,ORD0004722,card,paid,909.87,2026-02-03 10:44:15
PAY00004723,ORD0004723,card,paid,334.55,2026-03-27 12:20:35
PAY00004724,ORD0004724,paypal,paid,49.66,2025-02-23 17:41:18
PAY00004725,ORD0004725,card,paid,847.96,2025-12-06 00:16:32
PAY00004726,ORD0004726,paypal,paid,128.83,2025-09-24 11:17:46
PAY00004727,ORD0004727,paypal,paid,586.37,2025-09-27 12:48:16
PAY00004728,ORD0004728,paypal,paid,773.49,2025-11-22 19:37:11
PAY00004729,ORD0004729,card,paid,1047.91,2025-11-18 10:41:25
PAY00004730,ORD0004730,card,refunded,553.08,2025-08-21 20:22:26
PAY00004731,ORD0004731,card,paid,555.63,2025-12-30 12:02:16
PAY00004732,ORD0004732,card,paid,451.56,2025-03-31 14:28:33
PAY00004733,ORD0004733,paypal,paid,223.68,2025-05-14 12:56:30
PAY00004734,ORD0004734,card,paid,556.68,2025-11-02 15:25:19
PAY00004735,ORD0004735,paypal,paid,205.59,2025-12-03 12:42:07
PAY00004736,ORD0004736,klarna,paid,153.26,2025-02-27 08:44:41
PAY00004737,ORD0004737,klarna,paid,671.31,2025-09-06 12:58:49
PAY00004738,ORD0004738,card,refunded,48.66,2025-11-08 09:19:42
PAY00004739,ORD0004739,card,refunded,75.43,2026-02-12 13:48:47
PAY00004740,ORD0004740,klarna,paid,184.73,2026-01-22 10:28:25
PAY00004741,ORD0004741,paypal,paid,210.41,2025-10-27 13:34:28
PAY00004742,ORD0004742,paypal,paid,127.47,2025-11-28 22:40:21
PAY00004743,ORD0004743,paypal,paid,599.26,2026-06-25 16:25:12
PAY00004744,ORD0004744,card,paid,830.11,2025-12-02 10:47:59
PAY00004745,ORD0004745,card,paid,91.64,2026-05-01 19:59:29
PAY00004746,ORD0004746,card,paid,769.44,2025-05-17 08:14:44
PAY00004747,ORD0004747,card,paid,1171.92,2025-11-23 08:13:32
PAY00004748,ORD0004748,bank_transfer,paid,736.55,2026-01-22 14:16:00
PAY00004749,ORD0004749,card,paid,355.05,2025-03-10 16:20:32
PAY00004750,ORD0004750,klarna,paid,857.16,2025-05-15 16:54:05
PAY00004751,ORD0004751,card,paid,483.17,2025-12-23 21:19:16
PAY00004752,ORD0004752,card,paid,723.8,2026-06-17 21:42:46
PAY00004753,ORD0004753,card,paid,1117.86,2025-11-10 11:05:40
PAY00004754,ORD0004754,paypal,paid,752.05,2026-06-03 15:15:26
PAY00004755,ORD0004755,card,refunded,333.63,2025-09-09 13:14:57
PAY00004756,ORD0004756,paypal,paid,140.27,2025-12-02 01:18:08
PAY00004757,ORD0004757,paypal,paid,281.9,2025-12-05 09:04:03
PAY00004758,ORD0004758,card,paid,360.34,2025-10-07 16:48:25
PAY00004759,ORD0004759,card,paid,242.53,2026-04-25 22:38:00
PAY00004760,ORD0004760,card,refunded,509.89,2025-11-18 08:42:31
PAY00004761,ORD0004761,klarna,paid,57.27,2026-05-09 17:13:36
PAY00004762,ORD0004762,card,paid,1400.08,2025-11-07 22:29:01
PAY00004763,ORD0004763,card,paid,250.37,2025-05-31 14:02:49
PAY00004764,ORD0004764,card,paid,1002.95,2025-08-23 16:51:33
PAY00004765,ORD0004765,paypal,refunded,690.17,2025-12-29 23:04:11
PAY00004766,ORD0004766,card,paid,808.83,2025-04-27 17:45:59
PAY00004767,ORD0004767,paypal,paid,232.3,2026-03-03 11:35:32
PAY00004768,ORD0004768,card,paid,448.21,2025-11-22 10:55:59
PAY00004769,ORD0004769,paypal,paid,662.24,2026-03-03 13:12:26
PAY00004770,ORD0004770,card,paid,443.93,2025-01-25 22:23:42
PAY00004771,ORD0004771,paypal,paid,430.79,2026-05-05 10:41:56
PAY00004772,ORD0004772,klarna,paid,1195.6,2025-12-21 18:28:43
PAY00004773,ORD0004773,card,refunded,546.3,2026-06-14 11:46:55
PAY00004774,ORD0004774,card,paid,1116.42,2026-06-19 14:25:06
PAY00004775,ORD0004775,card,paid,348.57,2025-11-17 14:56:17
PAY00004776,ORD0004776,card,paid,1536.17,2025-12-28 21:01:34
PAY00004777,ORD0004777,paypal,refunded,376.23,2026-06-15 15:37:47
PAY00004778,ORD0004778,bank_transfer,paid,639.04,2025-09-12 17:52:54
PAY00004779,ORD0004779,paypal,paid,207.73,2025-08-08 19:16:27
PAY00004780,ORD0004780,card,paid,563.56,2025-12-15 18:38:27
PAY00004781,ORD0004781,klarna,paid,289.03,2026-02-23 22:00:06
