order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM00007969,ORD0004057,PROD0027,1,272.85,0.0
ITEM00007970,ORD0004058,PROD0086,1,232.8,0.0
ITEM00007971,ORD0004059,PROD0101,1,167.62,0.0
ITEM00007972,ORD0004060,PROD0039,3,280.24,0.0
ITEM00007973,ORD0004061,PROD0051,1,184.73,0.0
ITEM00007974,ORD0004062,PROD0083,1,60.94,0.0
ITEM00007975,ORD0004062,PROD0081,1,119.17,0.0
ITEM00007976,ORD0004063,PROD0015,1,100.92,0.0
ITEM00007977,ORD0004064,PROD0111,1,202.74,40.55
ITEM00007978,ORD0004065,PROD0014,2,153.26,0.0
ITEM00007979,ORD0004065,PROD0070,2,194.79,0.0
ITEM00007980,ORD0004065,PROD0100,1,17.75,0.89
ITEM00007981,ORD0004066,PROD0113,1,286.04,0.0
ITEM00007982,ORD0004066,PROD0067,1,145.83,14.58
ITEM00007983,ORD0004066,PROD0091,1,229.29,0.0
ITEM00007984,ORD0004067,PROD0048,1,204.42,0.0
ITEM00007985,ORD0004067,PROD0061,2,81.22,0.0
ITEM00007986,ORD0004068,PROD0117,1,140.52,21.08
ITEM00007987,ORD0004069,PROD0084,3,312.59,46.89
ITEM00007988,ORD0004070,PROD0023,1,136.09,27.22
ITEM00007989,ORD0004071,PROD0098,1,182.51,0.0
ITEM00007990,ORD0004071,PROD0055,1,228.6,0.0
ITEM00007991,ORD0004072,PROD0120,1,272.15,0.0
ITEM00007992,ORD0004072,PROD0057,1,161.48,16.15
ITEM00007993,ORD0004072,PROD0053,1,318.9,31.89
ITEM00007994,ORD0004072,PROD0114,1,88.65,0.0
ITEM00007995,ORD0004073,PROD0059,1,49.15,0.0
ITEM00007996,ORD0004074,PROD0071,2,258.29,0.0
ITEM00007997,ORD0004075,PROD0104,3,10.68,0.0
ITEM00007998,ORD0004076,PROD0099,1,140.01,0.0
ITEM00007999,ORD0004076,PROD0064,2,415.75,0.0
ITEM00008000,ORD0004077,PROD0113,1,286.04,28.6
ITEM00008001,ORD0004077,PROD0012,1,33.64,0.0
ITEM00008002,ORD0004078,PROD0035,1,80.56,0.0
ITEM00008003,ORD0004079,PROD0068,1,233.23,23.32
ITEM00008004,ORD0004080,PROD0079,1,184.66,0.0
ITEM00008005,ORD0004081,PROD0060,1,9.5,0.95
ITEM00008006,ORD0004082,PROD0035,1,80.56,0.0
ITEM00008007,ORD0004082,PROD0057,1,161.48,0.0
ITEM00008008,ORD0004082,PROD0055,2,228.6,0.0
ITEM00008009,ORD0004082,PROD0028,2,273.37,27.34
ITEM00008010,ORD0004083,PROD0064,1,415.75,0.0
ITEM00008011,ORD0004084,PROD0055,1,228.6,22.86
ITEM00008012,ORD0004085,PROD0090,1,171.39,0.0
ITEM00008013,ORD0004086,PROD0097,1,353.03,70.61
ITEM00008014,ORD0004087,PROD0073,3,273.15,0.0
ITEM00008015,ORD0004087,PROD0066,1,188.35,28.25
ITEM00008016,ORD0004088,PROD0104,1,10.68,0.0
ITEM00008017,ORD0004088,PROD0028,2,273.37,0.0
ITEM00008018,ORD0004089,PROD0086,1,232.8,23.28
ITEM00008019,ORD0004089,PROD0022,2,326.28,65.26
ITEM00008020,ORD0004090,PROD0092,2,91.52,0.0
ITEM00008021,ORD0004091,PROD0098,2,182.51,54.75
ITEM00008022,ORD0004092,PROD0013,2,174.57,0.0
ITEM00008023,ORD0004092,PROD0004,1,234.81,0.0
ITEM00008024,ORD0004093,PROD0084,1,312.59,15.63
ITEM00008025,ORD0004093,PROD0100,1,17.75,3.55
ITEM00008026,ORD0004093,PROD0081,1,119.17,0.0
ITEM00008027,ORD0004093,PROD0044,1,110.41,0.0
ITEM00008028,ORD0004094,PROD0045,1,149.63,0.0
ITEM00008029,ORD0004095,PROD0021,1,61.13,0.0
ITEM00008030,ORD0004096,PROD0038,1,349.24,0.0
ITEM00008031,ORD0004096,PROD0065,1,81.7,0.0
ITEM00008032,ORD0004096,PROD0041,1,291.08,0.0
ITEM00008033,ORD0004096,PROD0007,1,123.36,0.0
ITEM00008034,ORD0004096,PROD0010,1,207.41,10.37
ITEM00008035,ORD0004097,PROD0049,1,84.08,0.0
ITEM00008036,ORD0004098,PROD0015,1,100.92,15.14
ITEM00008037,ORD0004099,PROD0033,1,184.37,0.0
ITEM00008038,ORD0004099,PROD0072,1,209.01,0.0
ITEM00008039,ORD0004100,PROD0005,1,281.9,0.0
ITEM00008040,ORD0004100,PROD0029,1,305.83,0.0
ITEM00008041,ORD0004100,PROD0083,1,60.94,0.0
ITEM00008042,ORD0004101,PROD0003,3,435.69,0.0
ITEM00008043,ORD0004102,PROD0037,1,198.87,0.0
ITEM00008044,ORD0004102,PROD0115,1,331.12,0.0
ITEM00008045,ORD0004102,PROD0005,2,281.9,0.0
ITEM00008046,ORD0004103,PROD0099,1,140.01,0.0
ITEM00008047,ORD0004104,PROD0030,2,113.65,45.46
ITEM00008048,ORD0004104,PROD0102,2,224.77,0.0
ITEM00008049,ORD0004104,PROD0038,2,349.24,0.0
ITEM00008050,ORD0004105,PROD0078,3,378.92,113.68
ITEM00008051,ORD0004105,PROD0077,1,216.83,0.0
ITEM00008052,ORD0004105,PROD0046,2,275.32,0.0
ITEM00008053,ORD0004106,PROD0112,1,178.9,0.0
ITEM00008054,ORD0004106,PROD0033,1,184.37,9.22
ITEM00008055,ORD0004106,PROD0032,1,22.4,1.12
ITEM00008056,ORD0004107,PROD0089,1,140.27,0.0
ITEM00008057,ORD0004107,PROD0018,1,241.0,12.05
ITEM00008058,ORD0004107,PROD0068,1,233.23,46.65
ITEM00008059,ORD0004108,PROD0113,1,286.04,28.6
ITEM00008060,ORD0004109,PROD0086,1,232.8,0.0
ITEM00008061,ORD0004110,PROD0003,1,435.69,0.0
ITEM00008062,ORD0004110,PROD0105,1,350.67,0.0
ITEM00008063,ORD0004111,PROD0067,1,145.83,0.0
ITEM00008064,ORD0004111,PROD0007,1,123.36,0.0
ITEM00008065,ORD0004111,PROD0074,1,210.71,10.54
ITEM00008066,ORD0004111,PROD0113,1,286.04,0.0
ITEM00008067,ORD0004111,PROD0069,1,227.31,0.0
ITEM00008068,ORD0004112,PROD0051,2,184.73,0.0
ITEM00008069,ORD0004113,PROD0084,1,312.59,0.0
ITEM00008070,ORD0004113,PROD0034,1,161.71,0.0
ITEM00008071,ORD0004113,PROD0075,1,77.97,0.0
ITEM00008072,ORD0004113,PROD0003,1,435.69,0.0
ITEM00008073,ORD0004113,PROD0104,1,10.68,0.0
ITEM00008074,ORD0004114,PROD0029,2,305.83,0.0
ITEM00008075,ORD0004115,PROD0032,1,22.4,0.0
ITEM00008076,ORD0004115,PROD0019,2,203.36,0.0
ITEM00008077,ORD0004116,PROD0053,2,318.9,0.0
ITEM00008078,ORD0004117,PROD0050,1,30.13,0.0
ITEM00008079,ORD0004118,PROD0033,1,184.37,9.22
ITEM00008080,ORD0004119,PROD0040,1,387.81,38.78
ITEM00008081,ORD0004120,PROD0064,1,415.75,20.79
ITEM00008082,ORD0004121,PROD0066,1,188.35,37.67
ITEM00008083,ORD0004122,PROD0006,2,60.33,0.0
ITEM00008084,ORD0004122,PROD0020,3,297.84,0.0
ITEM00008085,ORD0004122,PROD0002,3,43.67,6.55
ITEM00008086,ORD0004123,PROD0096,1,219.71,0.0
ITEM00008087,ORD0004123,PROD0022,1,326.28,0.0
ITEM00008088,ORD0004123,PROD0030,1,113.65,17.05
ITEM00008089,ORD0004124,PROD0033,2,184.37,0.0
ITEM00008090,ORD0004124,PROD0008,2,32.22,0.0
ITEM00008091,ORD0004124,PROD0080,1,178.73,17.87
ITEM00008092,ORD0004124,PROD0045,1,149.63,0.0
ITEM00008093,ORD0004124,PROD0118,1,183.53,0.0
ITEM00008094,ORD0004125,PROD0071,1,258.29,0.0
ITEM00008095,ORD0004126,PROD0085,1,122.84,0.0
ITEM00008096,ORD0004126,PROD0021,2,61.13,12.23
ITEM00008097,ORD0004127,PROD0108,2,325.38,0.0
ITEM00008098,ORD0004128,PROD0040,1,387.81,0.0
ITEM00008099,ORD0004128,PROD0119,1,205.59,10.28
ITEM00008100,ORD0004128,PROD0060,1,9.5,0.0
ITEM00008101,ORD0004129,PROD0003,1,435.69,0.0
ITEM00008102,ORD0004130,PROD0059,1,49.15,0.0
ITEM00008103,ORD0004130,PROD0030,1,113.65,0.0
ITEM00008104,ORD0004131,PROD0034,1,161.71,0.0
ITEM00008105,ORD0004131,PROD0011,1,132.39,6.62
ITEM00008106,ORD0004132,PROD0021,2,61.13,0.0
ITEM00008107,ORD0004133,PROD0061,1,81.22,0.0
ITEM00008108,ORD0004134,PROD0026,1,17.79,0.0
ITEM00008109,ORD0004135,PROD0006,1,60.33,0.0
ITEM00008110,ORD0004135,PROD0104,1,10.68,0.0
ITEM00008111,ORD0004136,PROD0057,1,161.48,0.0
ITEM00008112,ORD0004137,PROD0114,1,88.65,0.0
ITEM00008113,ORD0004137,PROD0115,1,331.12,0.0
ITEM00008114,ORD0004138,PROD0023,1,136.09,0.0
ITEM00008115,ORD0004138,PROD0060,1,9.5,0.0
ITEM00008116,ORD0004139,PROD0047,1,168.82,0.0
ITEM00008117,ORD0004139,PROD0050,2,30.13,0.0
ITEM00008118,ORD0004139,PROD0069,1,227.31,0.0
ITEM00008119,ORD0004140,PROD0096,2,219.71,0.0
ITEM00008120,ORD0004140,PROD0035,1,80.56,0.0
ITEM00008121,ORD0004140,PROD0111,1,202.74,0.0
ITEM00008122,ORD0004141,PROD0042,2,459.6,0.0
ITEM00008123,ORD0004141,PROD0075,1,77.97,0.0
ITEM00008124,ORD0004142,PROD0024,1,156.18,0.0
ITEM00008125,ORD0004142,PROD0057,1,161.48,0.0
ITEM00008126,ORD0004142,PROD0051,1,184.73,0.0
ITEM00008127,ORD0004142,PROD0106,1,148.74,14.87
ITEM00008128,ORD0004143,PROD0008,2,32.22,0.0
ITEM00008129,ORD0004144,PROD0007,1,123.36,0.0
ITEM00008130,ORD0004145,PROD0031,3,90.06,0.0
ITEM00008131,ORD0004146,PROD0069,1,227.31,0.0
ITEM00008132,ORD0004146,PROD0051,1,184.73,0.0
ITEM00008133,ORD0004147,PROD0076,2,393.93,0.0
ITEM00008134,ORD0004147,PROD0003,1,435.69,0.0
ITEM00008135,ORD0004147,PROD0112,1,178.9,26.84
ITEM00008136,ORD0004148,PROD0094,1,47.82,4.78
ITEM00008137,ORD0004148,PROD0111,3,202.74,30.41
ITEM00008138,ORD0004148,PROD0053,1,318.9,0.0
ITEM00008139,ORD0004149,PROD0044,1,110.41,0.0
ITEM00008140,ORD0004149,PROD0081,1,119.17,0.0
ITEM00008141,ORD0004150,PROD0102,2,224.77,0.0
ITEM00008142,ORD0004151,PROD0040,2,387.81,0.0
ITEM00008143,ORD0004152,PROD0089,1,140.27,0.0
ITEM00008144,ORD0004152,PROD0018,1,241.0,0.0
ITEM00008145,ORD0004152,PROD0105,3,350.67,0.0
ITEM00008146,ORD0004152,PROD0086,1,232.8,11.64
ITEM00008147,ORD0004153,PROD0050,2,30.13,3.01
ITEM00008148,ORD0004153,PROD0060,1,9.5,0.0
ITEM00008149,ORD0004153,PROD0119,2,205.59,0.0
ITEM00008150,ORD0004154,PROD0018,3,241.0,0.0
ITEM00008151,ORD0004155,PROD0050,1,30.13,0.0
ITEM00008152,ORD0004155,PROD0071,1,258.29,0.0
ITEM00008153,ORD0004156,PROD0018,2,241.0,24.1
ITEM00008154,ORD0004156,PROD0114,1,88.65,0.0
ITEM00008155,ORD0004157,PROD0059,1,49.15,0.0
ITEM00008156,ORD0004158,PROD0103,1,63.04,0.0
ITEM00008157,ORD0004158,PROD0025,1,272.57,0.0
ITEM00008158,ORD0004158,PROD0051,1,184.73,0.0
ITEM00008159,ORD0004158,PROD0016,1,317.54,0.0
ITEM00008160,ORD0004159,PROD0058,1,118.75,17.81
ITEM00008161,ORD0004160,PROD0094,1,47.82,0.0
ITEM00008162,ORD0004160,PROD0021,1,61.13,0.0
ITEM00008163,ORD0004160,PROD0031,1,90.06,0.0
ITEM00008164,ORD0004161,PROD0038,1,349.24,0.0
ITEM00008165,ORD0004161,PROD0055,1,228.6,11.43
ITEM00008166,ORD0004162,PROD0089,2,140.27,0.0
ITEM00008167,ORD0004163,PROD0013,3,174.57,52.37
ITEM00008168,ORD0004163,PROD0040,1,387.81,77.56
ITEM00008169,ORD0004163,PROD0025,1,272.57,0.0
ITEM00008170,ORD0004164,PROD0031,1,90.06,0.0
ITEM00008171,ORD0004164,PROD0034,3,161.71,48.51
ITEM00008172,ORD0004164,PROD0049,1,84.08,0.0
ITEM00008173,ORD0004164,PROD0064,1,415.75,0.0
ITEM00008174,ORD0004165,PROD0052,1,141.65,0.0
ITEM00008175,ORD0004166,PROD0059,1,49.15,2.46
ITEM00008176,ORD0004167,PROD0033,1,184.37,0.0
ITEM00008177,ORD0004167,PROD0083,1,60.94,9.14
ITEM00008178,ORD0004168,PROD0049,2,84.08,16.82
ITEM00008179,ORD0004169,PROD0049,1,84.08,8.41
ITEM00008180,ORD0004170,PROD0118,3,183.53,0.0
ITEM00008181,ORD0004170,PROD0096,1,219.71,0.0
ITEM00008182,ORD0004171,PROD0109,1,343.77,51.57
ITEM00008183,ORD0004172,PROD0064,1,415.75,0.0
ITEM00008184,ORD0004172,PROD0039,1,280.24,56.05
ITEM00008185,ORD0004173,PROD0065,1,81.7,0.0
ITEM00008186,ORD0004173,PROD0063,1,246.23,0.0
ITEM00008187,ORD0004174,PROD0085,1,122.84,0.0
ITEM00008188,ORD0004175,PROD0105,1,350.67,0.0
ITEM00008189,ORD0004175,PROD0002,2,43.67,0.0
ITEM00008190,ORD0004176,PROD0117,1,140.52,0.0
ITEM00008191,ORD0004176,PROD0064,1,415.75,0.0
ITEM00008192,ORD0004177,PROD0035,1,80.56,0.0
ITEM00008193,ORD0004178,PROD0090,1,171.39,0.0
ITEM00008194,ORD0004178,PROD0079,2,184.66,55.4
ITEM00008195,ORD0004179,PROD0032,3,22.4,0.0
ITEM00008196,ORD0004179,PROD0047,1,168.82,33.76
ITEM00008197,ORD0004179,PROD0018,1,241.0,0.0
ITEM00008198,ORD0004180,PROD0017,1,47.74,4.77
ITEM00008199,ORD0004180,PROD0085,1,122.84,0.0
ITEM00008200,ORD0004181,PROD0103,1,63.04,0.0
ITEM00008201,ORD0004182,PROD0018,2,241.0,0.0
ITEM00008202,ORD0004183,PROD0097,1,353.03,0.0
ITEM00008203,ORD0004184,PROD0097,1,353.03,0.0
ITEM00008204,ORD0004184,PROD0070,3,194.79,0.0
ITEM00008205,ORD0004185,PROD0067,1,145.83,29.17
ITEM00008206,ORD0004186,PROD0099,1,140.01,0.0
ITEM00008207,ORD0004186,PROD0034,1,161.71,0.0
ITEM00008208,ORD0004186,PROD0025,1,272.57,0.0
ITEM00008209,ORD0004186,PROD0062,1,81.83,0.0
ITEM00008210,ORD0004186,PROD0070,2,194.79,19.48
ITEM00008211,ORD0004187,PROD0034,2,161.71,0.0
ITEM00008212,ORD0004187,PROD0071,1,258.29,0.0
ITEM00008213,ORD0004187,PROD0102,1,224.77,0.0
ITEM00008214,ORD0004187,PROD0072,2,209.01,0.0
ITEM00008215,ORD0004188,PROD0005,1,281.9,28.19
ITEM00008216,ORD0004188,PROD0071,1,258.29,0.0
ITEM00008217,ORD0004188,PROD0024,1,156.18,0.0
ITEM00008218,ORD0004189,PROD0036,1,11.63,0.0
ITEM00008219,ORD0004190,PROD0091,1,229.29,0.0
ITEM00008220,ORD0004191,PROD0067,1,145.83,21.87
ITEM00008221,ORD0004192,PROD0105,1,350.67,0.0
ITEM00008222,ORD0004193,PROD0093,1,166.3,0.0
ITEM00008223,ORD0004193,PROD0086,1,232.8,0.0
ITEM00008224,ORD0004194,PROD0094,1,47.82,9.56
ITEM00008225,ORD0004194,PROD0023,1,136.09,0.0
ITEM00008226,ORD0004194,PROD0082,1,329.56,0.0
ITEM00008227,ORD0004195,PROD0016,1,317.54,47.63
ITEM00008228,ORD0004195,PROD0069,1,227.31,22.73
ITEM00008229,ORD0004196,PROD0073,1,273.15,0.0
ITEM00008230,ORD0004196,PROD0120,2,272.15,0.0
ITEM00008231,ORD0004197,PROD0007,1,123.36,0.0
ITEM00008232,ORD0004197,PROD0053,2,318.9,0.0
ITEM00008233,ORD0004198,PROD0001,1,12.07,0.0
ITEM00008234,ORD0004199,PROD0088,1,207.8,0.0
ITEM00008235,ORD0004199,PROD0021,1,61.13,0.0
ITEM00008236,ORD0004199,PROD0013,1,174.57,0.0
ITEM00008237,ORD0004200,PROD0058,1,118.75,0.0
ITEM00008238,ORD0004201,PROD0120,1,272.15,13.61
ITEM00008239,ORD0004201,PROD0092,2,91.52,0.0
ITEM00008240,ORD0004202,PROD0117,3,140.52,0.0
ITEM00008241,ORD0004202,PROD0109,1,343.77,0.0
ITEM00008242,ORD0004202,PROD0007,2,123.36,12.34
ITEM00008243,ORD0004202,PROD0071,1,258.29,0.0
ITEM00008244,ORD0004203,PROD0031,1,90.06,13.51
ITEM00008245,ORD0004203,PROD0059,1,49.15,0.0
ITEM00008246,ORD0004204,PROD0044,2,110.41,0.0
ITEM00008247,ORD0004204,PROD0100,2,17.75,0.0
ITEM00008248,ORD0004205,PROD0089,1,140.27,7.01
ITEM00008249,ORD0004206,PROD0076,3,393.93,0.0
ITEM00008250,ORD0004206,PROD0013,2,174.57,52.37
ITEM00008251,ORD0004207,PROD0087,2,151.09,0.0
ITEM00008252,ORD0004207,PROD0015,2,100.92,0.0
ITEM00008253,ORD0004207,PROD0093,1,166.3,0.0
ITEM00008254,ORD0004207,PROD0039,2,280.24,0.0
ITEM00008255,ORD0004208,PROD0036,1,11.63,0.0
ITEM00008256,ORD0004208,PROD0010,1,207.41,0.0
ITEM00008257,ORD0004208,PROD0067,1,145.83,0.0
ITEM00008258,ORD0004208,PROD0016,1,317.54,47.63
ITEM00008259,ORD0004209,PROD0101,1,167.62,8.38
ITEM00008260,ORD0004209,PROD0107,1,438.59,21.93
ITEM00008261,ORD0004210,PROD0027,1,272.85,0.0
ITEM00008262,ORD0004211,PROD0057,1,161.48,16.15
ITEM00008263,ORD0004212,PROD0107,1,438.59,65.79
ITEM00008264,ORD0004212,PROD0063,1,246.23,0.0
ITEM00008265,ORD0004212,PROD0118,1,183.53,0.0
ITEM00008266,ORD0004212,PROD0015,2,100.92,0.0
ITEM00008267,ORD0004212,PROD0045,1,149.63,14.96
ITEM00008268,ORD0004213,PROD0051,1,184.73,36.95
ITEM00008269,ORD0004214,PROD0036,2,11.63,0.0
ITEM00008270,ORD0004214,PROD0091,1,229.29,0.0
ITEM00008271,ORD0004214,PROD0067,2,145.83,0.0
ITEM00008272,ORD0004215,PROD0079,1,184.66,0.0
ITEM00008273,ORD0004215,PROD0081,1,119.17,17.88
ITEM00008274,ORD0004216,PROD0104,3,10.68,0.0
ITEM00008275,ORD0004217,PROD0114,1,88.65,0.0
ITEM00008276,ORD0004218,PROD0045,2,149.63,29.93
ITEM00008277,ORD0004218,PROD0098,1,182.51,0.0
ITEM00008278,ORD0004218,PROD0026,1,17.79,0.89
ITEM00008279,ORD0004219,PROD0087,1,151.09,15.11
ITEM00008280,ORD0004220,PROD0052,1,141.65,21.25
ITEM00008281,ORD0004220,PROD0046,1,275.32,0.0
ITEM00008282,ORD0004220,PROD0013,1,174.57,17.46
ITEM00008283,ORD0004220,PROD0011,1,132.39,0.0
ITEM00008284,ORD0004221,PROD0085,1,122.84,0.0
ITEM00008285,ORD0004221,PROD0103,3,63.04,0.0
ITEM00008286,ORD0004222,PROD0030,1,113.65,5.68
ITEM00008287,ORD0004222,PROD0064,2,415.75,0.0
ITEM00008288,ORD0004223,PROD0085,1,122.84,12.28
ITEM00008289,ORD0004224,PROD0005,1,281.9,0.0
ITEM00008290,ORD0004224,PROD0003,1,435.69,65.35
ITEM00008291,ORD0004224,PROD0079,2,184.66,0.0
ITEM00008292,ORD0004224,PROD0027,1,272.85,0.0
ITEM00008293,ORD0004225,PROD0024,1,156.18,7.81
ITEM00008294,ORD0004226,PROD0011,1,132.39,0.0
ITEM00008295,ORD0004226,PROD0119,2,205.59,0.0
ITEM00008296,ORD0004227,PROD0055,1,228.6,34.29
ITEM00008297,ORD0004227,PROD0094,2,47.82,0.0
ITEM00008298,ORD0004228,PROD0108,1,325.38,16.27
ITEM00008299,ORD0004229,PROD0082,1,329.56,16.48
ITEM00008300,ORD0004230,PROD0006,2,60.33,0.0
ITEM00008301,ORD0004230,PROD0026,1,17.79,0.0
ITEM00008302,ORD0004230,PROD0095,1,20.53,0.0
ITEM00008303,ORD0004230,PROD0052,1,141.65,0.0
ITEM00008304,ORD0004231,PROD0112,1,178.9,26.84
ITEM00008305,ORD0004232,PROD0101,1,167.62,16.76
ITEM00008306,ORD0004232,PROD0111,1,202.74,0.0
ITEM00008307,ORD0004232,PROD0001,2,12.07,0.0
ITEM00008308,ORD0004233,PROD0043,2,236.52,0.0
ITEM00008309,ORD0004233,PROD0011,2,132.39,0.0
ITEM00008310,ORD0004234,PROD0073,1,273.15,0.0
ITEM00008311,ORD0004234,PROD0118,1,183.53,0.0
ITEM00008312,ORD0004234,PROD0046,1,275.32,0.0
ITEM00008313,ORD0004235,PROD0039,1,280.24,0.0
ITEM00008314,ORD0004235,PROD0023,1,136.09,6.8
ITEM00008315,ORD0004236,PROD0001,1,12.07,0.6
ITEM00008316,ORD0004237,PROD0020,1,297.84,0.0
ITEM00008317,ORD0004237,PROD0007,1,123.36,0.0
ITEM00008318,ORD0004238,PROD0030,1,113.65,0.0
ITEM00008319,ORD0004239,PROD0098,2,182.51,0.0
ITEM00008320,ORD0004239,PROD0030,1,113.65,0.0
ITEM00008321,ORD0004240,PROD0112,1,178.9,35.78
ITEM00008322,ORD0004241,PROD0061,1,81.22,0.0
ITEM00008323,ORD0004241,PROD0090,1,171.39,0.0
ITEM00008324,ORD0004242,PROD0090,2,171.39,34.28
ITEM00008325,ORD0004242,PROD0081,1,119.17,0.0
ITEM00008326,ORD0004242,PROD0069,1,227.31,0.0
ITEM00008327,ORD0004243,PROD0114,1,88.65,8.87
ITEM00008328,ORD0004243,PROD0109,1,343.77,0.0
ITEM00008329,ORD0004243,PROD0090,1,171.39,0.0
ITEM00008330,ORD0004243,PROD0047,1,168.82,0.0
ITEM00008331,ORD0004244,PROD0071,1,258.29,0.0
ITEM00008332,ORD0004244,PROD0067,2,145.83,0.0
ITEM00008333,ORD0004244,PROD0036,1,11.63,0.58
ITEM00008334,ORD0004245,PROD0019,1,203.36,0.0
ITEM00008335,ORD0004246,PROD0030,1,113.65,0.0
ITEM00008336,ORD0004246,PROD0044,1,110.41,0.0
ITEM00008337,ORD0004246,PROD0085,3,122.84,0.0
ITEM00008338,ORD0004247,PROD0058,1,118.75,0.0
ITEM00008339,ORD0004248,PROD0095,1,20.53,0.0
ITEM00008340,ORD0004249,PROD0038,1,349.24,52.39
ITEM00008341,ORD0004250,PROD0013,1,174.57,0.0
ITEM00008342,ORD0004250,PROD0037,1,198.87,29.83
ITEM00008343,ORD0004250,PROD0068,1,233.23,0.0
ITEM00008344,ORD0004250,PROD0039,1,280.24,0.0
ITEM00008345,ORD0004251,PROD0061,1,81.22,0.0
ITEM00008346,ORD0004251,PROD0092,2,91.52,0.0
ITEM00008347,ORD0004251,PROD0021,1,61.13,0.0
ITEM00008348,ORD0004252,PROD0114,1,88.65,0.0
ITEM00008349,ORD0004253,PROD0080,1,178.73,0.0
ITEM00008350,ORD0004253,PROD0116,1,204.46,0.0
ITEM00008351,ORD0004253,PROD0062,1,81.83,0.0
ITEM00008352,ORD0004254,PROD0107,1,438.59,0.0
ITEM00008353,ORD0004255,PROD0023,1,136.09,20.41
ITEM00008354,ORD0004255,PROD0087,1,151.09,0.0
ITEM00008355,ORD0004256,PROD0044,1,110.41,5.52
ITEM00008356,ORD0004257,PROD0109,2,343.77,103.13
ITEM00008357,ORD0004258,PROD0049,2,84.08,0.0
ITEM00008358,ORD0004258,PROD0087,1,151.09,0.0
ITEM00008359,ORD0004258,PROD0078,1,378.92,0.0
ITEM00008360,ORD0004258,PROD0116,1,204.46,0.0
ITEM00008361,ORD0004259,PROD0018,1,241.0,0.0
ITEM00008362,ORD0004259,PROD0057,1,161.48,0.0
ITEM00008363,ORD0004259,PROD0008,1,32.22,0.0
ITEM00008364,ORD0004259,PROD0054,1,222.94,0.0
ITEM00008365,ORD0004260,PROD0084,1,312.59,0.0
ITEM00008366,ORD0004260,PROD0059,1,49.15,0.0
ITEM00008367,ORD0004260,PROD0076,1,393.93,0.0
ITEM00008368,ORD0004260,PROD0092,1,91.52,0.0
ITEM00008369,ORD0004260,PROD0099,1,140.01,0.0
ITEM00008370,ORD0004261,PROD0083,1,60.94,12.19
ITEM00008371,ORD0004261,PROD0116,1,204.46,0.0
ITEM00008372,ORD0004261,PROD0074,1,210.71,0.0
ITEM00008373,ORD0004262,PROD0109,1,343.77,0.0
ITEM00008374,ORD0004263,PROD0074,1,210.71,10.54
ITEM00008375,ORD0004264,PROD0103,1,63.04,9.46
ITEM00008376,ORD0004264,PROD0009,1,104.1,0.0
ITEM00008377,ORD0004265,PROD0012,2,33.64,3.36
ITEM00008378,ORD0004265,PROD0089,1,140.27,7.01
ITEM00008379,ORD0004265,PROD0019,1,203.36,0.0
ITEM00008380,ORD0004265,PROD0088,2,207.8,20.78
ITEM00008381,ORD0004266,PROD0107,1,438.59,0.0
ITEM00008382,ORD0004267,PROD0001,1,12.07,0.6
ITEM00008383,ORD0004268,PROD0051,1,184.73,0.0
ITEM00008384,ORD0004268,PROD0003,1,435.69,0.0
ITEM00008385,ORD0004268,PROD0006,1,60.33,0.0
ITEM00008386,ORD0004269,PROD0120,1,272.15,0.0
ITEM00008387,ORD0004269,PROD0070,1,194.79,0.0
ITEM00008388,ORD0004269,PROD0108,1,325.38,0.0
ITEM00008389,ORD0004270,PROD0037,2,198.87,0.0
ITEM00008390,ORD0004270,PROD0109,1,343.77,0.0
ITEM00008391,ORD0004271,PROD0060,1,9.5,0.0
ITEM00008392,ORD0004272,PROD0015,1,100.92,0.0
ITEM00008393,ORD0004272,PROD0036,1,11.63,0.0
ITEM00008394,ORD0004273,PROD0051,1,184.73,0.0
ITEM00008395,ORD0004274,PROD0027,1,272.85,0.0
ITEM00008396,ORD0004274,PROD0071,1,258.29,0.0
ITEM00008397,ORD0004275,PROD0070,2,194.79,38.96
ITEM00008398,ORD0004275,PROD0110,1,90.59,0.0
ITEM00008399,ORD0004276,PROD0025,1,272.57,0.0
ITEM00008400,ORD0004276,PROD0110,2,90.59,0.0
ITEM00008401,ORD0004277,PROD0046,1,275.32,13.77
ITEM00008402,ORD0004277,PROD0057,1,161.48,0.0
ITEM00008403,ORD0004277,PROD0040,2,387.81,0.0
ITEM00008404,ORD0004277,PROD0065,1,81.7,0.0
ITEM00008405,ORD0004277,PROD0099,2,140.01,0.0
ITEM00008406,ORD0004278,PROD0118,1,183.53,9.18
ITEM00008407,ORD0004279,PROD0036,2,11.63,3.49
ITEM00008408,ORD0004280,PROD0026,2,17.79,0.0
ITEM00008409,ORD0004280,PROD0024,1,156.18,31.24
ITEM00008410,ORD0004281,PROD0025,1,272.57,0.0
ITEM00008411,ORD0004281,PROD0097,1,353.03,0.0
ITEM00008412,ORD0004281,PROD0088,2,207.8,0.0
ITEM00008413,ORD0004282,PROD0091,1,229.29,0.0
ITEM00008414,ORD0004282,PROD0096,1,219.71,0.0
ITEM00008415,ORD0004283,PROD0010,1,207.41,0.0
ITEM00008416,ORD0004284,PROD0049,1,84.08,0.0
ITEM00008417,ORD0004285,PROD0115,1,331.12,0.0
ITEM00008418,ORD0004286,PROD0079,1,184.66,18.47
