session_id,customer_id,started_at,source_channel,device_type,landing_page,pageviews,duration_seconds
SESS00008264,CUST00065,2026-03-03 19:18:48,email,mobile,/sale,3,2259
SESS00008265,CUST00525,2025-12-11 03:20:58,organic,mobile,/search,4,2648
SESS00008266,CUST00180,2026-04-03 05:06:07,email,desktop,/blog,2,3060
SESS00008267,CUST00053,2026-03-08 20:31:44,direct,mobile,/home,4,1466
SESS00008268,CUST00598,2025-01-25 22:00:46,affiliate,desktop,/category,8,1336
SESS00008269,CUST00188,2025-08-08 09:46:58,paid_search,mobile,/blog,2,2403
SESS00008270,CUST00129,2026-05-01 17:38:48,direct,desktop,/search,4,3069
SESS00008271,CUST00145,2025-01-08 19:04:20,direct,mobile,/home,6,1512
SESS00008272,CUST00592,2025-08-06 05:51:29,organic,mobile,/category,1,1182
SESS00008273,CUST00527,2026-02-16 20:55:27,paid_search,mobile,/category,2,3120
SESS00008274,CUST00209,2025-03-16 19:06:03,affiliate,tablet,/category,4,2794
SESS00008275,CUST00550,2026-01-31 19:05:32,organic,mobile,/product,1,1409
SESS00008276,CUST00337,2026-06-15 13:09:04,organic,desktop,/blog,4,1149
SESS00008277,CUST00590,2025-01-07 06:48:05,paid_social,desktop,/blog,4,962
SESS00008278,CUST00557,2025-08-13 16:00:52,organic,desktop,/category,1,2066
SESS00008279,CUST00103,2026-04-08 17:04:29,paid_search,desktop,/search,2,297
SESS00008280,CUST00049,2026-03-05 18:50:26,paid_social,mobile,/sale,2,188
SESS00008281,CUST00404,2025-03-18 18:21:46,affiliate,desktop,/search,4,3495
SESS00008282,CUST00416,2026-06-30 04:37:45,organic,desktop,/sale,1,1748
SESS00008283,CUST00268,2025-05-11 11:48:20,paid_search,mobile,/search,5,2402
SESS00008284,CUST00344,2026-01-01 12:46:03,direct,mobile,/search,2,3056
SESS00008285,CUST00250,2026-05-07 00:56:28,organic,desktop,/product,1,610
SESS00008286,CUST00375,2025-04-28 11:04:33,affiliate,desktop,/blog,4,2183
SESS00008287,CUST00023,2026-03-27 16:17:29,organic,desktop,/sale,17,1874
SESS00008288,CUST00170,2026-06-11 14:45:19,direct,mobile,/category,6,316
SESS00008289,CUST00078,2025-12-22 00:40:53,organic,tablet,/search,14,3267
SESS00008290,CUST00359,2025-06-15 21:29:05,organic,mobile,/product,1,476
SESS00008291,CUST00518,2025-08-08 23:09:51,affiliate,desktop,/category,2,473
SESS00008292,CUST00260,2026-06-22 04:07:20,organic,desktop,/home,1,72
SESS00008293,CUST00153,2025-12-13 09:19:01,paid_search,desktop,/blog,1,525
SESS00008294,CUST00146,2025-05-09 01:16:15,organic,desktop,/product,3,1229
SESS00008295,CUST00038,2026-06-02 21:52:14,email,mobile,/sale,1,178
SESS00008296,CUST00447,2025-08-08 05:20:58,paid_social,mobile,/search,2,2525
SESS00008297,CUST00139,2026-02-28 07:52:40,direct,desktop,/home,11,1687
SESS00008298,CUST00132,2025-03-24 13:18:54,organic,tablet,/sale,6,2545
SESS00008299,CUST00497,2025-05-22 17:23:03,organic,desktop,/home,2,1537
SESS00008300,CUST00302,2025-09-28 08:14:30,affiliate,mobile,/home,4,3029
SESS00008301,CUST00429,2026-02-27 22:39:28,paid_search,mobile,/sale,4,721
SESS00008302,CUST00553,2025-09-05 10:08:11,paid_social,mobile,/home,3,2432
SESS00008303,CUST00298,2026-04-26 09:16:00,organic,tablet,/category,15,3438
SESS00008304,CUST00007,2025-01-10 16:48:33,direct,mobile,/category,3,3133
SESS00008305,CUST00133,2025-07-31 22:18:45,paid_social,mobile,/product,1,1749
SESS00008306,CUST00456,2025-08-09 06:56:36,organic,mobile,/category,1,3315
SESS00008307,CUST00181,2026-03-29 16:34:13,direct,mobile,/product,1,1683
SESS00008308,CUST00457,2025-04-07 13:59:27,organic,mobile,/home,1,34
SESS00008309,CUST00399,2025-01-28 08:05:06,affiliate,desktop,/sale,3,2109
SESS00008310,CUST00567,2025-04-08 01:22:06,paid_social,mobile,/category,4,2993
SESS00008311,CUST00263,2025-02-22 09:13:19,email,mobile,/sale,1,2246
SESS00008312,CUST00195,2026-01-16 11:54:55,direct,mobile,/blog,6,1168
SESS00008313,CUST00291,2025-12-31 01:53:50,affiliate,mobile,/product,5,3575
SESS00008314,CUST00093,2025-11-03 16:09:22,email,desktop,/sale,3,1728
SESS00008315,CUST00187,2025-04-13 15:47:43,paid_search,mobile,/sale,10,1874
SESS00008316,CUST00247,2025-07-09 08:22:34,email,desktop,/blog,3,2507
SESS00008317,CUST00436,2025-05-18 14:25:10,paid_social,mobile,/search,2,1447
SESS00008318,CUST00330,2025-07-10 01:11:07,email,desktop,/home,5,1964
SESS00008319,CUST00452,2025-07-31 06:04:17,email,desktop,/product,6,562
SESS00008320,CUST00444,2025-07-02 04:40:30,paid_social,tablet,/sale,4,3161
SESS00008321,CUST00153,2025-01-02 20:26:13,paid_search,mobile,/home,3,1227
SESS00008322,CUST00500,2025-09-25 00:09:19,direct,desktop,/search,4,2905
SESS00008323,CUST00141,2025-04-20 19:22:46,paid_social,desktop,/product,10,3406
SESS00008324,CUST00445,2025-12-27 05:24:40,paid_social,desktop,/sale,1,850
SESS00008325,CUST00258,2025-10-02 06:47:23,organic,mobile,/search,7,829
SESS00008326,CUST00347,2025-04-07 18:44:25,paid_social,desktop,/search,3,2915
SESS00008327,CUST00299,2025-06-24 23:11:46,organic,mobile,/product,9,147
SESS00008328,CUST00076,2026-05-06 09:35:57,email,mobile,/search,6,241
SESS00008329,CUST00231,2026-04-03 19:54:18,organic,mobile,/sale,6,2197
SESS00008330,CUST00568,2025-08-05 20:39:00,paid_search,mobile,/category,1,353
SESS00008331,CUST00255,2025-11-04 19:01:25,affiliate,desktop,/blog,3,617
SESS00008332,CUST00342,2025-01-19 00:39:00,organic,mobile,/search,2,2197
SESS00008333,CUST00454,2026-06-12 00:39:51,organic,mobile,/sale,5,2563
SESS00008334,CUST00588,2026-01-20 14:19:47,paid_social,mobile,/category,7,3576
SESS00008335,CUST00146,2026-01-09 14:41:30,paid_search,mobile,/sale,2,2618
SESS00008336,CUST00358,2026-06-02 19:29:26,email,mobile,/search,3,1864
SESS00008337,CUST00491,2026-06-19 00:00:58,direct,mobile,/search,1,2037
SESS00008338,CUST00551,2025-05-15 21:05:57,paid_search,mobile,/blog,1,2526
SESS00008339,CUST00441,2025-09-11 12:08:04,paid_search,mobile,/blog,4,2487
SESS00008340,CUST00007,2026-05-28 22:38:52,affiliate,tablet,/sale,11,2511
SESS00008341,CUST00152,2025-01-04 01:35:02,email,mobile,/home,8,1314
SESS00008342,CUST00538,2026-06-11 23:03:35,paid_search,desktop,/search,6,2490
SESS00008343,CUST00561,2025-08-14 03:54:44,organic,tablet,/search,4,2121
SESS00008344,CUST00088,2025-02-06 23:05:24,paid_search,desktop,/product,3,2908
SESS00008345,CUST00328,2026-06-09 00:26:14,paid_social,tablet,/product,4,499
SESS00008346,CUST00194,2025-05-25 03:55:21,paid_social,mobile,/product,1,3040
SESS00008347,CUST00567,2026-01-23 02:53:03,paid_search,desktop,/home,4,537
SESS00008348,CUST00470,2026-03-08 06:47:39,paid_social,mobile,/search,6,740
SESS00008349,CUST00125,2025-10-08 15:58:49,direct,desktop,/product,1,102
SESS00008350,CUST00140,2025-04-11 00:21:53,email,mobile,/sale,6,1410
SESS00008351,CUST00253,2026-04-24 13:06:08,paid_social,mobile,/sale,4,3320
SESS00008352,CUST00585,2025-09-08 07:36:40,organic,tablet,/blog,4,1787
SESS00008353,CUST00197,2025-11-07 23:22:07,email,mobile,/search,6,1555
SESS00008354,CUST00061,2025-07-05 09:48:06,paid_search,desktop,/blog,1,683
SESS00008355,CUST00198,2026-02-25 04:16:58,paid_search,mobile,/sale,1,571
SESS00008356,CUST00516,2026-02-12 05:10:06,paid_social,tablet,/category,4,2577
SESS00008357,CUST00107,2026-02-19 04:37:56,organic,desktop,/category,3,1320
SESS00008358,CUST00355,2026-04-27 03:13:16,paid_social,desktop,/sale,2,3361
SESS00008359,CUST00123,2025-12-29 23:45:04,paid_search,mobile,/category,5,968
SESS00008360,CUST00137,2026-05-20 18:53:21,email,mobile,/category,3,966
SESS00008361,CUST00566,2025-04-29 01:10:47,affiliate,desktop,/sale,1,2623
SESS00008362,CUST00367,2026-02-19 00:17:21,email,desktop,/search,1,2402
SESS00008363,CUST00055,2025-06-23 15:38:26,direct,desktop,/blog,8,2072
SESS00008364,CUST00568,2025-12-07 14:33:26,direct,desktop,/category,7,3374
SESS00008365,CUST00318,2026-01-03 12:21:21,paid_search,mobile,/product,5,3065
SESS00008366,CUST00485,2025-09-27 17:26:15,direct,desktop,/product,17,772
SESS00008367,CUST00533,2026-01-10 22:12:05,email,mobile,/category,2,3260
SESS00008368,CUST00263,2025-09-08 13:52:16,email,desktop,/category,1,2126
SESS00008369,CUST00209,2026-04-08 08:15:07,direct,tablet,/product,1,162
SESS00008370,CUST00156,2026-02-08 04:43:59,organic,mobile,/search,1,3523
SESS00008371,CUST00009,2025-11-29 13:26:46,email,mobile,/search,3,301
SESS00008372,CUST00033,2026-05-09 06:34:37,paid_social,mobile,/blog,5,3140
SESS00008373,CUST00094,2025-08-27 18:50:29,paid_search,mobile,/product,5,2027
SESS00008374,CUST00493,2025-08-09 22:45:46,email,mobile,/blog,6,1550
SESS00008375,CUST00238,2025-11-24 07:07:33,paid_search,mobile,/blog,3,1718
SESS00008376,CUST00137,2025-01-16 04:53:50,direct,mobile,/home,2,934
SESS00008377,CUST00090,2025-02-06 20:00:24,paid_social,desktop,/search,1,1784
SESS00008378,CUST00181,2025-12-18 20:08:06,email,mobile,/sale,2,541
SESS00008379,CUST00564,2026-02-15 03:11:38,paid_search,mobile,/home,5,1020
SESS00008380,CUST00233,2025-05-25 03:22:37,direct,mobile,/sale,11,779
SESS00008381,CUST00542,2025-08-12 05:10:47,paid_search,desktop,/sale,5,166
SESS00008382,CUST00362,2026-01-11 21:28:19,paid_social,mobile,/home,2,248
SESS00008383,CUST00425,2026-05-11 07:05:37,paid_social,mobile,/home,1,286
SESS00008384,CUST00394,2025-11-23 04:39:49,direct,desktop,/home,8,2642
SESS00008385,CUST00192,2026-02-03 12:14:06,email,mobile,/sale,6,2688
SESS00008386,CUST00068,2026-01-07 10:32:36,organic,desktop,/product,6,1144
SESS00008387,CUST00113,2026-05-30 18:18:11,organic,mobile,/product,5,2864
SESS00008388,CUST00413,2025-04-15 04:14:00,paid_social,desktop,/sale,2,2527
SESS00008389,CUST00542,2025-03-01 23:41:16,paid_search,desktop,/product,2,1948
SESS00008390,CUST00452,2025-05-02 14:35:17,paid_social,desktop,/search,2,1049
SESS00008391,CUST00347,2025-03-08 15:04:34,email,mobile,/search,9,3122
SESS00008392,CUST00500,2025-12-13 10:55:22,organic,desktop,/blog,2,1058
SESS00008393,CUST00199,2025-08-31 02:38:52,affiliate,mobile,/home,5,3440
SESS00008394,CUST00070,2025-06-18 01:52:24,paid_search,mobile,/product,1,1576
SESS00008395,CUST00431,2025-12-22 05:45:18,direct,desktop,/search,2,3396
SESS00008396,CUST00382,2025-09-04 22:47:45,paid_search,mobile,/category,2,1795
SESS00008397,CUST00122,2025-11-15 22:21:55,direct,desktop,/blog,13,3052
SESS00008398,CUST00158,2026-04-13 12:37:18,organic,mobile,/blog,6,323
SESS00008399,CUST00534,2025-09-28 14:56:06,paid_search,mobile,/home,6,75
SESS00008400,CUST00352,2026-01-24 17:49:27,direct,mobile,/sale,4,1080
SESS00008401,CUST00097,2026-03-13 05:32:13,paid_social,mobile,/category,1,563
SESS00008402,CUST00021,2026-02-01 11:13:39,organic,desktop,/category,1,1205
SESS00008403,CUST00161,2026-02-21 14:01:01,paid_search,mobile,/product,1,148
SESS00008404,CUST00042,2026-03-09 12:01:06,paid_social,mobile,/product,8,701
SESS00008405,CUST00090,2026-04-13 09:29:01,direct,mobile,/home,6,1479
SESS00008406,CUST00393,2025-04-10 21:11:08,direct,mobile,/category,14,795
SESS00008407,CUST00575,2025-04-06 17:48:04,direct,mobile,/home,1,1304
SESS00008408,CUST00144,2025-10-12 19:19:00,affiliate,desktop,/product,6,2190
SESS00008409,CUST00160,2026-05-14 03:26:46,organic,mobile,/home,3,3149
SESS00008410,CUST00481,2025-09-05 09:29:59,email,desktop,/home,4,3553
SESS00008411,CUST00578,2025-12-22 06:27:52,affiliate,mobile,/category,4,40
SESS00008412,CUST00236,2025-07-08 17:25:19,paid_search,mobile,/sale,11,3559
SESS00008413,CUST00099,2025-11-09 16:30:06,affiliate,mobile,/search,5,2493
SESS00008414,CUST00546,2026-06-17 00:23:59,direct,desktop,/category,1,1048
SESS00008415,CUST00118,2025-05-26 07:41:33,paid_search,desktop,/home,8,1847
SESS00008416,CUST00003,2025-10-19 01:01:48,paid_social,mobile,/home,3,80
SESS00008417,CUST00451,2025-01-18 20:39:40,organic,desktop,/sale,7,1464
SESS00008418,CUST00099,2026-04-19 16:45:41,paid_search,mobile,/category,2,1347
SESS00008419,CUST00474,2025-02-24 15:37:50,paid_social,mobile,/home,8,1948
SESS00008420,CUST00090,2025-02-01 18:38:41,organic,mobile,/search,9,2693
SESS00008421,CUST00130,2026-01-12 10:09:56,direct,desktop,/sale,1,271
SESS00008422,CUST00549,2025-01-31 20:02:11,paid_search,mobile,/home,9,719
SESS00008423,CUST00132,2025-11-03 17:54:23,organic,mobile,/product,2,2984
SESS00008424,CUST00308,2025-10-25 16:31:42,organic,mobile,/sale,1,1492
SESS00008425,CUST00217,2026-06-08 08:25:39,paid_search,desktop,/blog,2,413
SESS00008426,CUST00409,2025-08-19 12:52:00,paid_social,desktop,/sale,4,673
SESS00008427,CUST00465,2026-03-01 05:26:56,organic,mobile,/home,7,438
SESS00008428,CUST00556,2026-06-23 16:50:13,paid_social,desktop,/blog,11,2631
SESS00008429,CUST00078,2026-01-24 20:14:36,organic,desktop,/category,1,1109
SESS00008430,CUST00248,2025-11-07 22:19:08,organic,tablet,/search,1,1105
SESS00008431,CUST00525,2026-01-02 23:56:57,paid_social,desktop,/category,4,2736
SESS00008432,CUST00005,2025-02-25 07:06:13,paid_search,mobile,/category,6,1474
SESS00008433,CUST00357,2025-03-07 22:18:30,affiliate,mobile,/blog,2,550
SESS00008434,CUST00504,2025-07-07 16:50:15,paid_search,mobile,/category,6,2114
SESS00008435,CUST00367,2025-10-20 23:42:59,paid_search,desktop,/category,10,936
SESS00008436,CUST00109,2025-12-20 05:33:48,paid_search,mobile,/blog,5,1530
SESS00008437,CUST00411,2025-09-24 14:39:02,email,mobile,/sale,3,420
SESS00008438,CUST00512,2025-11-17 04:08:41,paid_search,desktop,/search,2,1523
SESS00008439,CUST00201,2026-05-23 03:13:06,paid_social,tablet,/home,1,319
SESS00008440,CUST00586,2025-10-28 05:52:24,paid_social,desktop,/blog,3,753
SESS00008441,CUST00450,2025-09-11 01:56:32,organic,mobile,/home,4,695
SESS00008442,CUST00193,2025-06-02 13:56:38,paid_search,tablet,/blog,5,2805
SESS00008443,CUST00568,2025-02-04 19:58:57,affiliate,desktop,/search,5,1871
SESS00008444,CUST00175,2026-01-13 08:10:04,email,mobile,/home,3,2623
SESS00008445,CUST00383,2026-04-29 23:53:01,paid_search,mobile,/product,1,1044
SESS00008446,CUST00514,2026-01-22 23:03:35,organic,desktop,/product,11,3225
SESS00008447,CUST00011,2025-10-06 12:18:51,affiliate,mobile,/category,1,1185
SESS00008448,CUST00249,2025-11-11 20:28:25,paid_search,mobile,/category,1,304
SESS00008449,CUST00230,2026-05-06 15:20:44,direct,desktop,/search,7,2256
SESS00008450,CUST00205,2025-07-23 06:43:04,organic,mobile,/category,1,369
SESS00008451,CUST00244,2026-06-29 09:01:48,paid_social,desktop,/product,2,846
SESS00008452,CUST00373,2025-12-27 08:13:35,paid_search,mobile,/product,15,547
SESS00008453,CUST00599,2025-03-02 10:03:49,email,desktop,/home,1,1651
SESS00008454,CUST00221,2026-05-29 17:26:55,paid_search,tablet,/home,1,2112
SESS00008455,CUST00540,2026-02-05 04:30:32,direct,desktop,/category,3,3505
SESS00008456,CUST00412,2026-06-22 04:39:47,paid_social,desktop,/product,3,2098
SESS00008457,CUST00494,2025-04-26 16:19:54,paid_search,mobile,/category,1,262
SESS00008458,CUST00261,2025-04-14 22:44:51,paid_search,desktop,/product,2,1748
SESS00008459,CUST00258,2026-02-17 04:37:13,direct,desktop,/product,1,2093
SESS00008460,CUST00260,2026-03-15 12:38:50,affiliate,desktop,/search,1,3434
SESS00008461,CUST00567,2026-03-08 04:27:09,email,mobile,/blog,1,419
SESS00008462,CUST00053,2026-02-23 09:55:09,paid_search,mobile,/category,2,3388
SESS00008463,CUST00356,2026-01-05 18:59:56,direct,mobile,/product,10,3399
SESS00008464,CUST00162,2026-05-27 05:14:17,organic,mobile,/home,2,1796
SESS00008465,CUST00319,2025-07-12 13:34:18,organic,mobile,/blog,1,1160
SESS00008466,CUST00278,2025-06-26 07:35:47,email,mobile,/sale,2,1321
SESS00008467,CUST00114,2025-05-15 09:01:58,paid_search,mobile,/search,5,742
SESS00008468,CUST00285,2025-03-04 21:26:46,organic,tablet,/category,13,3557
SESS00008469,CUST00013,2026-04-26 20:41:25,organic,mobile,/search,3,1220
SESS00008470,CUST00571,2025-06-21 03:59:40,organic,mobile,/search,5,1786
SESS00008471,CUST00170,2025-05-10 07:19:06,direct,mobile,/category,3,2586
SESS00008472,CUST00493,2025-05-02 15:02:21,paid_search,mobile,/home,11,2692
SESS00008473,CUST00522,2025-11-16 13:20:19,paid_social,tablet,/category,3,477
SESS00008474,CUST00433,2026-06-12 11:53:39,organic,desktop,/category,8,703
SESS00008475,CUST00398,2026-06-09 11:33:06,paid_search,tablet,/sale,9,3181
SESS00008476,CUST00369,2025-05-31 00:59:24,affiliate,desktop,/search,2,1728
SESS00008477,CUST00033,2026-05-29 12:32:15,affiliate,desktop,/search,5,2473
SESS00008478,CUST00153,2025-02-21 19:54:25,organic,mobile,/blog,1,1559
SESS00008479,CUST00435,2025-03-16 00:34:29,email,desktop,/home,4,651
SESS00008480,CUST00095,2026-06-06 12:40:12,email,desktop,/blog,1,3268
SESS00008481,CUST00278,2025-12-27 01:55:08,paid_social,mobile,/product,2,2658
SESS00008482,CUST00157,2025-05-22 06:20:40,paid_search,tablet,/category,1,2266
SESS00008483,CUST00374,2025-03-04 19:19:05,direct,desktop,/sale,2,2205
SESS00008484,CUST00561,2026-02-04 22:27:14,organic,mobile,/home,2,2936
SESS00008485,CUST00033,2026-06-03 09:10:42,paid_search,mobile,/blog,7,1133
SESS00008486,CUST00047,2025-05-27 01:54:45,direct,mobile,/product,2,70
SESS00008487,CUST00035,2025-07-06 16:53:20,paid_social,desktop,/blog,11,1936
SESS00008488,CUST00508,2025-01-29 01:56:46,paid_social,mobile,/category,1,1576
SESS00008489,CUST00404,2026-04-26 22:23:51,direct,desktop,/home,7,2212
SESS00008490,CUST00104,2025-02-08 19:30:54,direct,mobile,/category,1,555
SESS00008491,CUST00099,2025-04-07 22:03:59,paid_social,mobile,/product,1,2315
SESS00008492,CUST00064,2026-04-23 18:15:22,email,desktop,/sale,21,3443
SESS00008493,CUST00043,2026-04-05 10:53:39,email,desktop,/home,1,2553
SESS00008494,CUST00414,2025-02-19 13:03:57,paid_search,mobile,/category,2,2676
SESS00008495,CUST00111,2025-09-17 01:55:39,paid_search,tablet,/blog,5,2879
SESS00008496,CUST00478,2025-09-23 14:07:12,paid_social,mobile,/blog,1,424
SESS00008497,CUST00163,2025-06-20 09:01:20,paid_social,mobile,/product,9,1006
SESS00008498,CUST00204,2026-04-11 12:54:32,paid_social,mobile,/category,2,1417
SESS00008499,CUST00045,2025-12-05 03:13:23,organic,mobile,/search,1,1230
SESS00008500,CUST00068,2025-06-23 05:02:10,paid_search,desktop,/search,1,1533
SESS00008501,CUST00323,2026-06-04 17:11:05,paid_social,tablet,/blog,7,2800
SESS00008502,CUST00473,2025-09-02 15:55:54,organic,desktop,/home,3,1054
SESS00008503,CUST00371,2025-12-09 13:47:53,paid_social,desktop,/product,6,2626
SESS00008504,CUST00228,2025-03-26 14:52:52,paid_social,mobile,/blog,7,1805
SESS00008505,CUST00287,2025-07-15 22:12:41,direct,desktop,/sale,1,15
SESS00008506,CUST00252,2025-10-01 20:12:11,organic,desktop,/sale,2,348
SESS00008507,CUST00164,2026-03-07 02:31:10,email,mobile,/blog,5,926
SESS00008508,CUST00254,2025-06-03 11:14:45,direct,mobile,/sale,1,1684
SESS00008509,CUST00501,2026-06-16 13:33:45,direct,desktop,/sale,4,181
SESS00008510,CUST00535,2025-04-11 14:44:42,paid_search,desktop,/home,11,139
SESS00008511,CUST00400,2026-03-16 08:54:01,paid_search,desktop,/blog,3,2528
SESS00008512,CUST00290,2025-05-26 00:02:46,direct,mobile,/product,1,3236
SESS00008513,CUST00200,2026-01-17 21:42:29,email,mobile,/category,4,667
SESS00008514,CUST00142,2026-05-26 13:27:19,paid_search,mobile,/category,1,2029
SESS00008515,CUST00018,2025-04-21 20:44:50,paid_search,mobile,/search,4,306
SESS00008516,CUST00411,2026-05-17 15:36:16,affiliate,desktop,/search,12,3249
SESS00008517,CUST00435,2025-12-17 03:12:09,paid_social,desktop,/search,2,87
SESS00008518,CUST00197,2025-01-23 00:03:53,paid_search,mobile,/category,5,3186
SESS00008519,CUST00047,2025-07-08 09:37:07,email,desktop,/product,1,2614
SESS00008520,CUST00198,2025-06-03 01:45:58,direct,mobile,/sale,5,3247
SESS00008521,CUST00315,2026-01-10 00:42:38,paid_social,mobile,/product,4,574
SESS00008522,CUST00272,2025-08-12 15:07:10,direct,desktop,/sale,6,2887
SESS00008523,CUST00184,2025-06-19 03:10:58,organic,mobile,/product,3,1746
SESS00008524,CUST00433,2026-03-13 17:54:27,paid_search,desktop,/search,5,2121
SESS00008525,CUST00335,2026-02-06 09:25:55,email,mobile,/search,6,1402
SESS00008526,CUST00359,2026-02-25 07:35:20,email,mobile,/search,4,2758
SESS00008527,CUST00516,2025-10-27 13:38:34,paid_search,mobile,/sale,6,2409
SESS00008528,CUST00470,2025-09-11 13:24:56,email,mobile,/home,1,116
SESS00008529,CUST00301,2025-08-09 04:44:24,paid_social,desktop,/search,2,1827
SESS00008530,CUST00464,2025-04-20 23:15:33,paid_social,mobile,/blog,1,1357
SESS00008531,CUST00361,2026-04-24 07:38:40,organic,mobile,/search,7,603
SESS00008532,CUST00582,2026-01-08 11:06:00,affiliate,mobile,/blog,2,3207
SESS00008533,CUST00356,2026-03-09 18:22:04,organic,mobile,/blog,16,3199
SESS00008534,CUST00256,2025-01-22 14:43:25,organic,mobile,/blog,11,714
SESS00008535,CUST00221,2025-04-07 02:40:05,paid_search,desktop,/category,2,2437
SESS00008536,CUST00595,2025-01-04 08:39:25,paid_social,desktop,/product,2,925
SESS00008537,CUST00449,2025-02-05 13:14:26,paid_social,desktop,/product,3,2651
SESS00008538,CUST00068,2025-02-20 09:32:58,paid_social,mobile,/category,2,1061
SESS00008539,CUST00547,2025-11-19 06:28:44,paid_social,desktop,/search,4,3452
SESS00008540,CUST00020,2026-03-01 21:46:27,paid_social,desktop,/blog,1,2011
SESS00008541,CUST00034,2025-12-10 11:47:12,paid_search,mobile,/category,2,2827
SESS00008542,CUST00362,2025-07-10 08:20:14,paid_search,mobile,/home,2,1710
SESS00008543,CUST00029,2025-01-06 06:11:28,paid_social,desktop,/sale,7,484
SESS00008544,CUST00157,2026-05-12 10:25:32,direct,desktop,/search,4,377
SESS00008545,CUST00543,2025-03-08 21:08:31,paid_search,mobile,/product,2,3046
SESS00008546,CUST00198,2025-12-29 02:27:59,paid_social,desktop,/category,9,1135
SESS00008547,CUST00069,2025-05-05 20:45:24,direct,mobile,/search,2,1079
SESS00008548,CUST00123,2025-04-25 18:06:07,paid_social,desktop,/search,2,2303
SESS00008549,CUST00546,2025-05-17 13:41:05,paid_social,mobile,/category,2,939
SESS00008550,CUST00294,2025-04-16 15:10:05,direct,desktop,/blog,1,3478
SESS00008551,CUST00114,2026-01-09 07:53:02,paid_social,mobile,/blog,1,885
SESS00008552,CUST00178,2025-07-04 15:34:22,email,mobile,/search,2,2483
SESS00008553,CUST00040,2026-03-31 22:29:21,paid_social,mobile,/category,4,1960
SESS00008554,CUST00165,2026-02-02 03:59:15,paid_social,mobile,/category,1,3472
SESS00008555,CUST00003,2026-01-11 08:41:36,direct,mobile,/sale,8,1285
SESS00008556,CUST00058,2025-09-07 07:51:56,email,mobile,/product,1,1968
SESS00008557,CUST00185,2026-05-01 18:21:31,email,mobile,/blog,3,2055
SESS00008558,CUST00499,2025-02-11 20:28:40,paid_social,tablet,/sale,5,1362
SESS00008559,CUST00067,2026-06-25 19:28:43,affiliate,mobile,/blog,1,1500
SESS00008560,CUST00306,2025-05-23 02:25:24,paid_search,desktop,/product,3,1526
SESS00008561,CUST00090,2025-12-29 10:10:46,organic,mobile,/home,4,2364
SESS00008562,CUST00044,2025-01-20 23:02:14,affiliate,tablet,/search,4,889
SESS00008563,CUST00506,2025-03-04 08:05:28,email,mobile,/blog,9,1362
SESS00008564,CUST00247,2026-05-09 04:58:16,organic,mobile,/blog,5,339
SESS00008565,CUST00573,2025-11-21 07:46:07,paid_search,desktop,/sale,1,1158
SESS00008566,CUST00580,2025-10-04 06:04:00,organic,tablet,/category,2,3040
SESS00008567,CUST00236,2026-04-18 12:24:52,organic,desktop,/blog,4,3277
SESS00008568,CUST00078,2026-01-03 01:54:49,organic,desktop,/sale,3,1998
SESS00008569,CUST00302,2025-03-03 10:15:51,paid_search,desktop,/product,4,2670
SESS00008570,CUST00574,2025-05-29 14:24:22,paid_search,desktop,/search,1,1397
SESS00008571,CUST00389,2025-06-28 16:49:26,email,mobile,/home,10,2309
SESS00008572,CUST00436,2025-10-28 13:09:48,paid_search,desktop,/category,3,85
SESS00008573,CUST00485,2026-01-12 15:50:52,paid_search,mobile,/product,6,1718
SESS00008574,CUST00540,2025-10-30 20:47:27,paid_search,desktop,/sale,8,1228
SESS00008575,CUST00302,2025-05-17 21:48:30,affiliate,mobile,/category,7,2178
SESS00008576,CUST00161,2026-03-01 14:30:24,paid_search,desktop,/home,2,2113
SESS00008577,CUST00137,2026-06-17 05:51:37,paid_search,desktop,/search,1,2407
SESS00008578,CUST00031,2025-02-14 01:44:12,paid_social,mobile,/sale,12,3544
SESS00008579,CUST00259,2025-12-12 19:55:10,organic,desktop,/product,2,2586
SESS00008580,CUST00260,2025-05-03 20:32:21,paid_search,desktop,/blog,2,1994
SESS00008581,CUST00007,2026-02-18 22:06:47,email,desktop,/home,3,3132
SESS00008582,CUST00047,2025-08-12 11:06:56,organic,mobile,/blog,4,1480
SESS00008583,CUST00373,2025-07-15 00:05:01,paid_search,mobile,/product,4,2320
SESS00008584,CUST00221,2025-11-24 01:05:07,direct,desktop,/product,2,2621
SESS00008585,CUST00523,2025-01-30 05:49:12,email,desktop,/search,3,1130
SESS00008586,CUST00381,2026-06-05 01:31:48,paid_social,tablet,/category,1,1520
SESS00008587,CUST00099,2025-10-23 11:00:24,organic,mobile,/sale,7,200
SESS00008588,CUST00593,2025-09-03 00:44:26,direct,mobile,/search,1,2577
SESS00008589,CUST00383,2026-04-26 14:33:43,email,mobile,/sale,9,2653
SESS00008590,CUST00097,2025-07-11 09:51:10,paid_search,mobile,/search,1,1205
SESS00008591,CUST00307,2025-11-08 20:44:05,email,mobile,/blog,9,2430
SESS00008592,CUST00308,2025-12-17 11:40:30,email,desktop,/product,6,1833
SESS00008593,CUST00574,2025-06-08 00:22:19,paid_social,desktop,/home,5,1333
SESS00008594,CUST00113,2025-07-23 14:11:33,affiliate,tablet,/blog,1,455
SESS00008595,CUST00338,2025-10-30 23:08:09,organic,mobile,/blog,4,3585
